Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_168_1_0,fill_per_m_1_168_1_0,distance_from_148_2_0,fill_per_m_1_148_2_0,fill_per_m_1_168_1_1,fill_per_m_1_148_2_2,fill_ratio_2,distance_from_274_0_0,fill_per_m_2_274_0_0,distance_from_248_1_0,fill_per_m_2_248_1_0,distance_from_253_2_0,fill_per_m_2_253_2_0,fill_per_m_2_248_1_1,fill_per_m_2_253_2_2,fill_ratio_3,distance_from_179_0_0,fill_per_m_3_179_0_0,distance_from_260_1_0,fill_per_m_3_260_1_0,distance_from_280_2_0,fill_per_m_3_280_2_0,fill_per_m_3_260_1_1,fill_per_m_3_280_2_2,fill_ratio_4,distance_from_121_0_0,fill_per_m_4_121_0_0,distance_from_219_1_0,fill_per_m_4_219_1_0,distance_from_42_2_0,fill_per_m_4_42_2_0,fill_per_m_4_219_1_1,fill_per_m_4_42_2_2,fill_ratio_5,distance_from_214_0_0,fill_per_m_5_214_0_0,distance_from_92_1_0,fill_per_m_5_92_1_0,distance_from_222_2_0,fill_per_m_5_222_2_0,fill_per_m_5_92_1_1,fill_per_m_5_222_2_2,fill_ratio_6,distance_from_80_0_0,fill_per_m_6_80_0_0,distance_from_124_1_0,fill_per_m_6_124_1_0,distance_from_266_2_0,fill_per_m_6_266_2_0,fill_per_m_6_124_1_1,fill_per_m_6_266_2_2,fill_ratio_7,distance_from_38_0_0,fill_per_m_7_38_0_0,distance_from_166_1_0,fill_per_m_7_166_1_0,distance_from_209_2_0,fill_per_m_7_209_2_0,fill_per_m_7_166_1_1,fill_per_m_7_209_2_2,fill_ratio_8,distance_from_242_0_0,fill_per_m_8_242_0_0,distance_from_25_1_0,fill_per_m_8_25_1_0,distance_from_286_2_0,fill_per_m_8_286_2_0,fill_per_m_8_25_1_1,fill_per_m_8_286_2_2,fill_ratio_9,distance_from_197_0_0,fill_per_m_9_197_0_0,distance_from_158_1_0,fill_per_m_9_158_1_0,distance_from_36_2_0,fill_per_m_9_36_2_0,fill_per_m_9_158_1_1,fill_per_m_9_36_2_2,fill_ratio_10,distance_from_54_0_0,fill_per_m_10_54_0_0,distance_from_204_1_0,fill_per_m_10_204_1_0,distance_from_154_2_0,fill_per_m_10_154_2_0,fill_per_m_10_204_1_1,fill_per_m_10_154_2_2,fill_ratio_11,distance_from_5_0_0,fill_per_m_11_5_0_0,distance_from_47_1_0,fill_per_m_11_47_1_0,distance_from_144_2_0,fill_per_m_11_144_2_0,fill_per_m_11_47_1_1,fill_per_m_11_144_2_2,fill_ratio_12,distance_from_216_0_0,fill_per_m_12_216_0_0,distance_from_143_1_0,fill_per_m_12_143_1_0,distance_from_176_2_0,fill_per_m_12_176_2_0,fill_per_m_12_143_1_1,fill_per_m_12_176_2_2,fill_ratio_13,distance_from_51_0_0,fill_per_m_13_51_0_0,distance_from_120_1_0,fill_per_m_13_120_1_0,distance_from_94_2_0,fill_per_m_13_94_2_0,fill_per_m_13_120_1_1,fill_per_m_13_94_2_2,fill_ratio_14,distance_from_215_0_0,fill_per_m_14_215_0_0,distance_from_134_1_0,fill_per_m_14_134_1_0,distance_from_34_2_0,fill_per_m_14_34_2_0,fill_per_m_14_134_1_1,fill_per_m_14_34_2_2,fill_ratio_15,distance_from_298_1_0,fill_per_m_15_298_1_0,distance_from_77_2_0,fill_per_m_15_77_2_0,fill_per_m_15_298_1_1,fill_per_m_15_77_2_2
1,76.710537,30.716773,0.9028949951919872,14749.5,0.00612152951077655,14749.5,0.00612152951077655,14749.5,0.00612152951077655,,,0.9028949951919872,6437.0,0.014026642771352918,5139.2,0.017568784931350938,8833.5,0.010221259921797558,,,0.9036490090936498,7264.0,0.012440101997434606,4618.9,0.01956416049478555,8961.2,0.010084017866955872,,,0.9036490090936498,7359.3,0.012279007637868407,4144.9,0.021801467082285454,9404.9,0.009608278759940561,,,0.9036490090936498,8824.8,0.010239880893546027,5309.0,0.017021077586996607,10196.4,0.00886243192787307,,,0.9080709464477673,8745.0,0.010383887323587962,6624.7,0.013707351977414333,7553.2,0.012022334195410784,,,0.9130513037174335,7245.9,0.012600937132963931,6697.0,0.013633736056703502,6762.0,0.013502681214395644,,,0.9170054203875088,5048.3,0.018164638004625495,8709.3,0.010529037010867796,5302.1,0.017295136274070817,,,0.9177276161327176,6262.2,0.01465503522935578,8240.0,0.011137471069571815,6225.3,0.014741901854251482,,,0.921296953508681,4030.2,0.02285983210532185,7687.6,0.011984194722783196,4262.4,0.021614511859719434,,,0.9242801176030003,4821.0,0.01917195846511098,7368.7,0.012543326741528362,5310.6,0.017404438624694013,,,0.9278213942438645,4731.6,0.019609041217428867,8518.8,0.010891456475605302,5444.1,0.01704269565665334,,,0.9300967485310995,4776.1,0.019473979785412772,9521.9,0.0097679743384314,4191.5,0.022190069152596907,,,0.9300967485310995,5172.8,0.01798052792551615,6086.0,0.015282562414247443,4809.1,0.019340349515108844,,,0.9362084410750283,3196.3,0.029290380786378883,6584.9,0.014217504306443961,4994.7,0.018744037501251896,,,0.9380406699441796,6622.1,0.01416530511384877,4777.1,0.01963619497067634,,
1,76.717025,30.708136,0.7539619035967839,13750.5,0.005483159911252565,13750.5,0.005483159911252565,13750.5,0.005483159911252565,,,0.7603000226078472,5258.2,0.014459321110034751,4258.4,0.01785412414540314,7911.7,0.009609818656013843,,,0.7796734187645225,6383.1,0.012214651482266022,3738.1,0.02085747890009691,8088.0,0.009639879064843256,,,0.7924148696923461,6486.0,0.012217312206172466,3264.1,0.024276672580262434,8531.6,0.009287998378877891,,,0.7985710124942755,7931.8,0.010067967075497057,4428.2,0.018033761178227622,8966.9,0.008905764673346146,,,0.8028897805726731,7871.7,0.010199699945026782,5395.2,0.014881557320816155,6679.9,0.012019488024860749,,,0.8028897805726731,6016.5,0.013344798147970965,5923.8,0.013553627410997554,6102.6,0.013156519853385002,,,0.8214514919849851,3885.4,0.02114200576478574,7836.0,0.010483046094754788,4642.7,0.017693400219376338,,,0.8380051487846987,5388.9,0.015550578945326481,7010.5,0.01195357176784393,5565.8,0.015056328807802987,,,0.8499105691150002,3370.8,0.025213912694760893,6750.0,0.012591267690592597,4241.7,0.020037026878727875,,,0.8585113268913998,3658.1,0.023468776875738766,6495.5,0.013217016809966895,4882.2,0.01758451777664577,,,0.8707656827346816,3568.6,0.024400764522072564,7289.3,0.011945806630742068,5362.0,0.01623956886860652,,,0.8782417911690935,4116.7,0.021333635950375143,8738.1,0.010050718018437571,5635.6,0.015583820554494525,,,0.8782417911690935,4386.4,0.02002192666353031,5632.9,0.015591290297521588,4744.2,0.018511904876883215,,,0.89015243081321,2315.5,0.0384432058222073,5679.4,0.015673353361503155,4929.8,0.018056562757377784,,,0.8926907978105975,5748.8,0.015528298041514706,4712.2,0.01894424680214332,,
1,76.718126,30.698031,0.7884473432532987,13487.1,0.0058459368081596385,13487.1,0.0058459368081596385,13487.1,0.0058459368081596385,,,0.7973712304393499,5700.2,0.013988478131282234,3694.5,0.02158265612232643,5924.5,0.013458878056196302,,,0.804639838993105,5209.3,0.01544621809059,3174.3,0.025348575717263802,6100.8,0.013189087316304499,,,0.804639838993105,4498.9,0.017885257262733222,2700.2,0.029799268165065736,6544.4,0.012295089526818424,,,0.8188883306333622,5944.7,0.013775099342832477,3306.6,0.024765267363254167,7307.3,0.01120644192291766,,,0.8234722948613706,5884.6,0.013993683425574732,3731.4,0.022068722057709458,4692.8,0.017547568506251505,,,0.8234722948613706,4354.1,0.01891257194050138,3936.7,0.020917832063946217,4438.9,0.018551269342886093,,,0.8241596587342229,2225.8,0.037027570254929594,5848.9,0.01409084885592544,2992.5,0.027540840726289824,,,0.8336202683462155,3401.8,0.024505269808519473,5351.0,0.015578775338183805,3902.2,0.02136282784957756,,,0.8497270972028295,2709.9,0.03135640050196795,4762.8,0.01784091494924896,3624.1,0.023446568726106606,,,0.8599071557457086,2045.5,0.04203897119265259,4508.3,0.019073867217037657,4475.0,0.019215802363032598,,,0.8737542265822085,1909.1,0.045767860593065236,5747.9,0.015201277450585578,5180.7,0.01686556308186555,,,0.8817379620326089,3709.5,0.023769725354700334,6750.9,0.01306104315028528,6310.7,0.013972110257698971,,,0.8823832636712123,2773.8,0.03181135134729297,3645.8,0.024202733657118117,5380.7,0.01639904220029387,,,0.8823832636712123,1247.8,0.07071511970437669,3692.2,0.023898577099594073,5535.8,0.015939579892178406,,,0.8823832636712123,3761.7,0.02345703441718405,4889.7,0.018045754620349148,,
1,76.720789,30.68214,0.9096268194365924,12427.0,0.0073197619653705024,12427.0,0.0073197619653705024,12427.0,0.0073197619653705024,,,0.9168800414904196,3824.6,0.023973227043100443,2535.9,0.03615600147838714,4485.7,0.02044006602069732,,,0.9209722488375103,2820.7,0.03265048565382743,2897.7,0.03178287085749078,3712.3,0.02480866979601622,,,0.9211249907581819,4078.5,0.022584896181394677,1992.1,0.04623889316591446,4155.9,0.022164272257710293,,,0.9211249907581819,3933.9,0.02341505861252655,797.2,0.11554503145486476,5305.4,0.017362027194145247,,,0.9233923449057257,3496.0,0.026412824511033346,2276.9,0.04055480455468952,3255.1,0.028367556907797787,,,0.9238346174399023,2898.1,0.03187725121424044,2349.2,0.03932549878426283,4638.9,0.01991495004074031,,,0.9241419510563408,2425.9,0.03809480815599739,3591.6,0.025730647930068514,3070.1,0.030101363182187577,,,0.9296417056983757,2617.6,0.035515040712804695,3349.0,0.02775878488200584,4102.2,0.02266202783136794,,,0.9320577159634835,2800.6,0.033280644003552226,2796.7,0.03332705388363012,4358.1,0.02138679048125292,,,0.9377934873226554,2198.6,0.04265412022753823,2471.8,0.03793969930102174,4438.2,0.02113004117260726,,,0.9429321476498214,2109.2,0.044705677396634814,3627.8,0.02599184485500362,5373.3,0.017548473892204444,,,0.9475687612555947,4570.8,0.02073091715357475,4630.9,0.020461870505854043,6242.0,0.015180531260102447,,,0.9482617955748794,2927.0,0.032397054853941905,1195.1,0.07934581169566392,5550.4,0.017084566798336687,,,0.9512541251404182,3430.8,0.02772688950508389,1693.9,0.0561576318047357,5736.0,0.01658392826255959,,,0.9545439511023842,1373.1,0.06951743872277215,5518.4,0.01729747664363555,,
1,76.705889,30.715948,0.5214456890435895,15033.6,0.003468535075055805,15033.6,0.003468535075055805,15033.6,0.003468535075055805,,,0.5640416663792626,6412.9,0.008795422763168966,5124.3,0.0110071944729868,8516.9,0.006622616989506306,,,0.5664103167156243,7784.1,0.00727650359984615,4612.6,0.012279632240290167,8675.7,0.006528698741492031,,,0.5933944786155798,8109.7,0.007317095313212323,4138.5,0.01433839503722556,9119.3,0.006507017848031974,,,0.602948627000565,8508.2,0.007086676700131226,5302.6,0.011370811054964828,9879.8,0.006102842436087421,,,0.6149017028545858,8459.4,0.007268857163091777,6308.1,0.00974781158914072,7267.6,0.008460863322893194,,,0.6498774272963306,6929.4,0.009378552649527095,6380.4,0.010185527980946815,6476.4,0.01003454739201301,,,0.6498774272963306,4731.7,0.01373454418700109,8165.9,0.00795842990112946,5016.5,0.012954797713472153,,,0.661796004276809,5976.6,0.011073118567024878,7923.4,0.00835242451822209,5939.7,0.011141909596053825,,,0.681005121958846,3615.8,0.018834147960585374,7371.0,0.009238978726887071,3904.0,0.01744377873869995,,,0.7024126499387354,4504.4,0.015593922607644426,7083.2,0.00991660054691009,4994.0,0.014065131156162104,,,0.7203616345323876,4415.0,0.01631623181273811,8202.2,0.008782541690429245,5085.8,0.01416417544009571,,,0.7203616345323876,4490.5,0.016041902561683277,9205.3,0.007825509592651925,3574.4,0.020153358172906994,,,0.7435339489530781,4856.2,0.015311024030169231,5769.5,0.012887320373569254,4450.7,0.016706000156224372,,,0.7435339489530781,3215.2,0.0231255893553458,6268.3,0.011861811798303817,4636.4,0.016036880962666686,,,0.7489117926926239,6336.5,0.01181901353574724,4418.7,0.016948690626035347,,
1,76.68913,30.720583,0.6428819100587077,17208.6,0.003735817614789743,17208.6,0.003735817614789743,17208.6,0.003735817614789743,,,0.6428819100587077,10059.7,0.0063906668196736256,7928.1,0.00810890263819462,8805.8,0.00730066444909841,,,0.667259405879141,8090.6,0.008247341431774417,7491.9,0.008906411002270999,8982.1,0.007428768393573228,,,0.667259405879141,7380.2,0.009041210344965462,6933.8,0.009623286017467203,9425.7,0.007079149621557454,,,0.6934196594625932,8825.9,0.00785664532186625,6187.9,0.011206057943124376,9818.0,0.007062738434127044,,,0.7047155789964596,8765.9,0.00803928380424668,6612.7,0.010657002117084695,7574.1,0.009304281419527858,,,0.728426979184731,7235.4,0.010067542626319636,6818.0,0.010683880598192006,6782.9,0.01073916730579444,,,0.728426979184731,5051.3,0.01442058438787502,8730.2,0.00834376050015728,5323.0,0.013684519616470617,,,0.7555722696798204,6283.0,0.012025660825717337,8799.6,0.008586438811762128,6246.1,0.012096704658584081,,,0.7572156594837678,4051.1,0.018691606217663543,7644.1,0.009905883746729736,4615.7,0.01640521826556682,,,0.7739203281657044,4824.0,0.016043124547381934,7389.6,0.010473101766884601,5562.5,0.013913174438934013,,,0.7790358878377314,4719.7,0.016506046736820802,8629.2,0.009027903952136134,5468.1,0.01424692101164447,,,0.792671714549805,4797.0,0.016524321754217322,9632.2,0.008229394266624498,3880.9,0.020424945619567755,,,0.8025579332454454,4871.6,0.016474216545805186,6527.1,0.01229578117763548,4811.6,0.01667964779377848,,,0.8025579332454454,3521.7,0.022788935265509427,6573.5,0.01220898962874337,4997.3,0.01605983097363467,,,0.8087299332555741,6643.0,0.012174167292722776,4779.6,0.01692045219799929,,
1,76.715344,30.712724,0.6522242595454725,13904.2,0.004690843482871883,13904.2,0.004690843482871883,13904.2,0.004690843482871883,,,0.6526313870669878,6349.6,0.010278307091265398,5061.0,0.012895305020094602,8746.1,0.007461970330398552,,,0.6682403867283995,7176.6,0.00931137846234149,3553.1,0.01880724963351438,8892.7,0.007514482516315623,,,0.6830216589049399,8338.9,0.008190788460167887,4066.7,0.016795476895392826,9317.4,0.007330603590110331,,,0.7060677835228192,8737.4,0.008080982712509663,5208.7,0.013555547133119957,10109.0,0.0069845462807678225,,,0.7060677835228192,8975.1,0.007866962858606804,6537.3,0.010800602443253624,7397.5,0.009544681088513947,,,0.728598130270042,7158.5,0.01017808382021432,6609.6,0.011023331673172992,7273.3,0.010017435418173896,,,0.728598130270042,4960.9,0.014686813486868152,8395.1,0.008678849927577302,5566.6,0.013088745917975821,,,0.728598130270042,6174.3,0.011800497712615876,8152.6,0.008937003290607193,6137.9,0.011870478995585495,,,0.7486511100355486,3845.0,0.019470770091951847,7600.2,0.009850413279065664,4175.0,0.017931763114623918,,,0.7486511100355486,4733.6,0.015815681722907482,7275.3,0.010290312564918953,5223.2,0.014333188658974356,,,0.7486511100355486,4644.2,0.016120130701424328,8431.4,0.008879321465421502,5356.7,0.01397597606801853,,,0.7518067900681739,4713.1,0.015951428785049623,9434.5,0.007968697758950382,4713.9,0.01594872165442996,,,0.7518067900681739,5085.4,0.014783631377436856,5998.6,0.01253303754322965,4721.7,0.015922375205289913,,,0.7689830148875768,3082.3,0.024948350740926478,6497.5,0.0118350598674502,4907.3,0.01567018553761899,,,0.790572565865393,6534.7,0.012098069779261375,4689.7,0.016857636221195238,,
1,76.697373,30.717857,0.4470555438064254,16350.2,0.0027342512251007658,16350.2,0.0027342512251007658,16350.2,0.0027342512251007658,,,0.4739059570475621,8679.0,0.0054603751244102095,6673.3,0.007101523339990141,8552.3,0.005541269097758055,,,0.4905447412211885,7837.1,0.006259263518663645,6153.0,0.00797244825647958,8728.7,0.0056199060710207535,,,0.5403342065384276,7126.7,0.007581828988710449,5679.0,0.00951460127730987,9172.3,0.005890934733255864,,,0.5635379334614836,8572.5,0.006573787500279774,5934.4,0.009496123171027967,10150.8,0.005551660297331084,,,0.5704991657120541,8512.4,0.006701977887693883,6359.2,0.008971241126431849,7320.6,0.007793065673743328,,,0.5821361772091647,6981.9,0.008337790246339316,6564.5,0.008867943898380146,6529.4,0.008915615174582116,,,0.5821361772091647,5002.8,0.011636207268113149,8476.7,0.006867485899101827,5069.5,0.011483108338281185,,,0.5835950046944139,6029.6,0.009678834494732882,8194.4,0.007121875972547276,5992.7,0.009738431836975219,,,0.6026633967721733,3797.6,0.015869585969353627,7390.6,0.008154458322357769,4175.1,0.014434705678239401,,,0.6327530213991972,4775.5,0.01324998474294204,7136.1,0.008866930415762071,5309.0,0.011918497295144041,,,0.6503268312019684,4686.0,0.013878080051258398,8473.2,0.007675103044917722,5214.6,0.012471269727341857,,,0.6503268312019684,4543.5,0.014313345024803973,9378.8,0.006934008947860799,3627.4,0.017928180823784765,,,0.6809279057564631,5127.3,0.013280438159586195,6273.6,0.010853862308028293,4558.2,0.014938526298900072,,,0.6941955158887614,3268.2,0.021240912915022378,6320.0,0.010984106264062678,4907.4,0.014145892242098898,,,0.7164981366179817,6389.5,0.0112136808297673,4526.1,0.01583036469848173,,
1,76.707906,30.702046,0.260286857566003,14376.2,0.0018105400423338782,14376.2,0.0018105400423338782,14376.2,0.0018105400423338782,,,0.28880367981586946,6591.7,0.004381323176356167,4586.0,0.006297507191798287,6325.8,0.004565488630937897,,,0.33766423723914013,5610.6,0.0060183266894653,4065.7,0.008305193133756553,6502.1,0.005193156629998618,,,0.3800944718623442,4900.2,0.0077567134374585565,3591.7,0.010582578496598941,6945.8,0.005472292203379656,,,0.3992983925097092,6346.0,0.006292127206267085,3707.9,0.010768855484498211,7705.9,0.005181722998088598,,,0.3992983925097092,6285.9,0.006352286745091542,4132.7,0.009661925436390478,5094.1,0.007838448254052909,,,0.4277669163844595,4755.4,0.008995392950844505,4338.0,0.009860924766815573,4302.9,0.009941363182608463,,,0.4398543006126109,2557.9,0.017195914641409394,6250.2,0.007037443611606203,2843.0,0.01547148436906827,,,0.4595277035491002,3803.1,0.012082977138363447,5749.6,0.007992342137698278,3766.2,0.012201362209895922,,,0.4659436012950421,1571.1,0.029657157488068367,5164.1,0.009022745518000079,2740.1,0.01700462031659582,,,0.4659436012950421,2344.0,0.01987813998698985,4909.6,0.009490459534280635,3082.5,0.015115769709490417,,,0.4771757983701238,2241.1,0.0212920350885781,6028.4,0.007915463445858334,3788.2,0.012596372904548963,,,0.5092582730421494,2317.0,0.02197920902210399,7152.2,0.007120302466963304,4861.7,0.010474901228832495,,,0.5349437623079867,2391.7,0.022366674846677537,4047.1,0.013217952665068484,3931.6,0.01360626112290128,,,0.5349437623079867,515.8,0.10371147000930335,4093.5,0.013068126598460648,4082.7,0.013102695821588328,,,0.5494623407414767,4163.0,0.013198711043513733,3497.2,0.015711493215757655,,
1,76.714549,30.716228,0.5932215701073843,14680.3,0.004040936289499426,14680.3,0.004040936289499426,14680.3,0.004040936289499426,,,0.6071808778187822,6818.1,0.008905426406459015,5529.5,0.010980755544240568,9214.6,0.006589335161795218,,,0.619656294431864,7645.1,0.008105273893498632,5000.0,0.01239312588863728,9342.3,0.006632802355221562,,,0.6422320109961096,7740.4,0.008297142408610791,4526.0,0.014189836743175201,9785.9,0.006562830306830334,,,0.6422320109961096,9205.9,0.0069763087910591,5690.1,0.011286831707634481,10577.5,0.006071680557750977,,,0.6442418112183816,9126.1,0.007059333244413074,7005.8,0.009195835039801044,7934.3,0.008119705723483882,,,0.6758732651999875,7627.0,0.008861587323980432,7078.1,0.0095487950890774,7143.1,0.009461904008063552,,,0.6997752161337079,5429.4,0.012888628874897924,8863.6,0.007894932263794709,5683.2,0.012313049270370705,,,0.7182429174605919,6643.3,0.010811538203311485,8621.1,0.008331221276410108,6606.4,0.010871925972702106,,,0.7182429174605919,4411.3,0.016281887821290593,8068.7,0.00890159402952882,4643.5,0.015467705770659888,,,0.7446866588273651,5202.1,0.014315116180530265,7749.8,0.009609108090884475,5691.7,0.013083729972193986,,,0.7462170912697468,5112.7,0.01459536235784902,8899.9,0.008384555908153426,5825.2,0.012810154007926712,,,0.7610783058427272,5157.2,0.014757587563847189,9903.0,0.007685330766865871,4635.7,0.01641776443347773,,,0.7749511799505934,5553.9,0.013953279316346951,6467.1,0.011982978150184677,5190.2,0.014931046586848162,,,0.7840147845335514,3577.4,0.021915770798164907,6966.0,0.011254877756726261,5375.8,0.014584150908395986,,,0.7989535240332496,7003.2,0.011408406500360544,5158.2,0.015488998566035627,,
1,76.711957,30.701618,0.09653447019544081,13813.6,0.0006988364379701223,13813.6,0.0006988364379701223,13813.6,0.0006988364379701223,,,0.11472232521042754,5272.3,0.0021759445632916854,4023.4,0.002851377571467603,6543.2,0.0017533061072629226,,,0.1926406362501783,5828.0,0.0033054330173331896,3503.1,0.0054991475050720304,6719.5,0.0028668894449018273,,,0.25408132354235957,5117.6,0.004964853125339213,3029.1,0.008388013718344049,7163.2,0.0035470365694432594,,,0.29502171644404046,6551.8,0.004502910901493337,3925.3,0.007515902388200659,7923.3,0.003723470226345594,,,0.3201814026641729,6503.3,0.004923368177143495,4351.7,0.007357616624863224,5311.5,0.006028078747325104,,,0.36750739207561095,4972.9,0.007390202740364998,4424.0,0.00830712911563316,4520.3,0.008130154902896067,,,0.42110405228868486,2775.3,0.015173280448552763,6467.6,0.006510978605490211,3060.4,0.013759771673267706,,,0.430047543373829,4020.5,0.010696369689686083,5967.0,0.007207098095757147,3983.6,0.010795449929054849,,,0.4853171800499952,1788.5,0.027135430810734985,5381.5,0.009018251046176626,2957.5,0.016409710229923758,,,0.516379770855101,2548.0,0.020266082058677432,5127.0,0.010071772398188045,3299.9,0.015648346036398104,,,0.5559583037110589,2458.5,0.022613719898761802,6245.8,0.00890131454274967,4005.6,0.013879526256018048,,,0.5772053023540096,2534.4,0.02277483042747828,7369.6,0.007832247372367693,4870.8,0.01185031827120821,,,0.5772053023540096,2899.8,0.0199050038745434,3813.0,0.015137825920640167,3964.0,0.014561183207719717,,,0.5828288861253074,733.2,0.07949111922058201,4311.8,0.01351706679635668,4149.6,0.014045423320929904,,,0.591456731210075,4380.4,0.01350234524723941,3932.0,0.015042134567906283,,
1,76.726498,30.678517,0.9180765521991506,12206.4,0.0075212720556359835,12206.4,0.0075212720556359835,12206.4,0.0075212720556359835,,,0.918961536422118,4311.2,0.02131567861435605,2339.8,0.03927521738704667,3057.3,0.030057944474605632,,,0.918961536422118,2342.1,0.03923664815431101,3171.3,0.028977439423016362,3233.7,0.02841826812697894,,,0.9211300663607908,1631.7,0.05645217051913898,1795.6,0.051299290842102406,4328.0,0.021283042198724372,,,0.9272848039044388,3728.2,0.024872185073344745,1521.9,0.060929417432448826,5109.0,0.01815002552171538,,,0.9307972365374323,3668.1,0.025375459680418537,2223.6,0.041859922492239264,3427.2,0.027159116378893334,,,0.937439752386702,3688.0,0.025418648383587365,3132.9,0.02992242817794063,4811.0,0.019485340935080066,,,0.9396945915419467,3261.1,0.02881526452859301,3632.4,0.025869799348693608,3945.9,0.02381445529643292,,,0.9441670906101863,2789.7,0.03384475357960306,3152.6,0.029948838755636184,4274.3,0.02208939687458031,,,0.9446827663099101,3743.3,0.025236629880317104,2546.3,0.03710021467658603,5193.3,0.01819041392390022,,,0.9446827663099101,3033.8,0.031138597346888723,2291.9,0.04121832393690432,5508.4,0.01714985778646994,,,0.9465098097235567,2944.3,0.03214719321141041,3431.4,0.02758377949885052,6214.1,0.015231647539041158,,,0.9475081503128528,4742.9,0.0199774009638165,4534.5,0.02089553755238401,7344.1,0.012901623756659805,,,0.9477620151287364,3762.1,0.025192366367952378,1429.3,0.06630952320217844,6414.1,0.01477622760993337,,,0.9512904613964851,3602.9,0.026403465580407036,1475.7,0.06446367563844176,6571.1,0.014476883039315868,,,0.9512904613964851,1545.2,0.06156422866920043,6353.5,0.014972699478971986,,
1,76.708514,30.719551,0.607089578718754,14822.7,0.004095674733474697,14822.7,0.004095674733474697,14822.7,0.004095674733474697,,,0.62976836378479,6966.3,0.009040213079895927,5677.6,0.01109215802072689,9362.7,0.006726354190402233,,,0.6347231131653279,7519.0,0.008441589482182843,4873.9,0.013022899796165863,9216.2,0.006887037099513117,,,0.6705620259539549,8955.5,0.007487711752040142,4399.9,0.015240392416962999,9659.8,0.0069417796015854875,,,0.683224140474533,9354.0,0.0073040853161699055,5825.3,0.011728565747249634,10725.6,0.006370031890752339,,,0.7093500152643744,9591.7,0.007395456647563772,7153.9,0.009915570741335138,8014.1,0.008851274818936303,,,0.7142876064459263,7775.2,0.009186742546120051,7226.2,0.009884691905094327,7017.0,0.010179387294369763,,,0.7263828161770831,5577.6,0.013023214575750916,9011.7,0.008060441605658013,6183.2,0.011747684308724983,,,0.7263828161770831,6790.9,0.01069641455737948,8769.2,0.008283341880411932,6480.2,0.011209265395776106,,,0.729208324268667,4461.7,0.01634373275362904,8216.8,0.008874602330209655,4791.6,0.015218472415657961,,,0.7375274891064036,5350.3,0.013784787565302948,7892.0,0.009345254550258536,5839.9,0.01262911161332221,,,0.7567969415400393,5260.8,0.014385586632071913,9048.0,0.00836424559615428,5973.4,0.01266945025513174,,,0.7689116141181764,5329.7,0.0144269211047184,10051.1,0.007650024515905488,4429.3,0.01735966437401342,,,0.7689116141181764,5702.1,0.013484709389841925,6615.3,0.011623231208232075,5338.3,0.014403679338331987,,,0.7908482131065089,3698.9,0.02138063243414282,7114.1,0.011116630538037261,5523.9,0.014316845219980608,,,0.7935821892871822,6877.1,0.011539488873030523,5306.3,0.014955471595785804,,
1,76.722244,30.707777,0.5126547531450529,12908.9,0.003971327945410166,12908.9,0.003971327945410166,12908.9,0.003971327945410166,,,0.5260753237797241,6164.3,0.008534226494163556,4158.6,0.01265029874909162,7811.9,0.006734281337187165,,,0.5628208911085685,6283.4,0.008957266624893665,3638.3,0.015469337083488674,7988.2,0.0070456534777367675,,,0.6048174956217617,6386.3,0.009470546257171784,3164.3,0.019113784900981628,8431.8,0.007173053151423916,,,0.6422448617918818,7832.0,0.008200266366086334,4328.4,0.01483792768209689,8824.1,0.007278304436621092,,,0.6555216178497709,7772.0,0.008434400641402096,5618.8,0.011666576810880808,6580.1,0.00996218321681693,,,0.6555216178497709,6241.5,0.010502629461664198,5824.1,0.01125532902679849,6038.0,0.010856601819307235,,,0.6650641004712874,4160.2,0.015986349225308578,7736.3,0.008596668956365282,4578.1,0.014527076745184407,,,0.6730404868378147,5289.1,0.012725047490836148,7805.7,0.008622423188667445,5501.2,0.012234430430411815,,,0.6730404868378147,3306.2,0.020356919933392257,6650.2,0.01012060519740481,4399.4,0.015298460854612329,,,0.6934020017921539,3932.9,0.017630806829366474,6395.7,0.010841690538833186,4817.5,0.014393399103106466,,,0.6972637628995327,3553.1,0.019624096223003373,7635.2,0.009132226567732774,5523.2,0.01262427148934554,,,0.7049021592371972,4052.1,0.01739597145275776,8638.3,0.008160195399988392,6378.3,0.011051567960697947,,,0.7227582202761489,4661.2,0.015505840132930339,5533.2,0.013062210299214722,5448.3,0.013265756663108657,,,0.7227582202761489,2250.9,0.032109743670360694,5579.6,0.012953584849741,5633.9,0.012828737114186424,,,0.7406463749039552,5649.1,0.013110873854312284,5416.3,0.013674397188190374,,
