Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,fill_per_m_0_0_1_1,fill_ratio_1,distance_from_183_0_0,fill_per_m_1_183_0_0,distance_from_57_1_0,fill_per_m_1_57_1_0,fill_per_m_1_57_1_1,fill_ratio_2,distance_from_66_0_0,fill_per_m_2_66_0_0,distance_from_275_1_0,fill_per_m_2_275_1_0,fill_per_m_2_275_1_1,fill_ratio_3,distance_from_110_0_0,fill_per_m_3_110_0_0,distance_from_126_1_0,fill_per_m_3_126_1_0,fill_per_m_3_126_1_1,fill_ratio_4,distance_from_4_0_0,fill_per_m_4_4_0_0,distance_from_170_1_0,fill_per_m_4_170_1_0
2,76.728869,30.724373,0.0057586604981215705,1.0,0.575866049812157,1.0,0.575866049812157,,0.0057586604981215705,0.3620315519371496,1.59065155158667,0.32093642094592456,1.794330628212453,,0.022145230814180652,0.3258941299458295,6.7952223680315,0.14001172110114996,15.816697802166196,,0.11076376718007964,0.2350714353597111,47.11919464420961,0.12981911489846992,85.32161636343518,,0.0,0.12352298286184941,0.0,0.1528178160737479,72.48092534356498
2,76.744236,30.729776,0.18143834769562694,1.0,18.143834769562694,1.0,18.143834769562694,,0.23106388833960897,0.22264407046395657,103.78173910408069,0.39948263482477453,57.840784103409334,,0.2535800321705406,0.3619195625018442,70.065301366308,0.2655480038163059,95.49310426974846,,0.28417615162856474,0.40686935053949586,69.8445708067605,0.39761382525646954,71.47039000599764,,0.28612086042976553,0.3813748536918825,75.02352545271015,0.3994432914654418,71.62990755961151
2,76.756494,30.708804,0.3664615348713979,1.0,36.646153487139784,1.0,36.646153487139784,,0.3664615348713979,0.32151661990988695,113.97903317536364,0.7222222222222222,50.74082790527047,,0.42525920337171097,0.27729958343959876,153.35731777770255,0.49527118932245173,85.86390901386378,,0.4358618062402139,0.411374649324152,105.95251966942833,0.6319285046331719,68.97327831306286,,0.47291328043786657,0.6195910907081528,76.32667537187423,0.6627879792569923,71.35212092530983
2,76.745708,30.691201,0.3961726916092554,0.8729244841644945,45.38453197225252,0.8729244841644945,45.38453197225252,,0.3961726916092554,0.4620129281124383,85.7492653350255,0.8284972262801601,47.81822787603247,,0.4531181860806287,0.3068087422302427,147.68750811558982,0.6181337305338337,73.30423235265062,,0.4766153357919771,0.30506144195239326,156.23584965102074,0.7409221544307907,64.32731602662552,,0.5172096706072087,0.7362913312900423,70.24524785603754,0.7686498047415811,67.2880767570212
2,76.732014,30.741725,0.025642065806435688,1.0,2.5642065806435688,1.0,2.5642065806435688,,0.04045472799048665,0.41169947919647454,9.826276212309834,0.081318319693241,49.74860295084178,,0.07616583880260042,0.3910748011217307,19.47602826470328,0.09414525267555658,80.90247424910862,,0.07840075659284598,0.42376094545870774,18.501175588038123,0.15058948091340926,52.06257177945075,,0.11489336539457515,0.20643278200652435,55.656550416950694,0.1737323298803869,66.13240349316571
2,76.755438,30.729956,0.3797857801792298,1.0,37.978578017922985,1.0,37.978578017922985,,0.3797857801792298,0.34089186022468815,111.40945985888487,0.39707537850070074,95.64576419047842,,0.390584288737004,0.49313070048475655,79.20502381073668,0.4596457371286788,84.97507040463624,,0.4109699322324206,0.5456268522985733,75.32069407895143,0.5856939370965148,70.168035931828,,0.4109699322324206,0.5667286971305168,72.51616766775,0.6407287430790085,64.14101703281068
2,76.748739,30.719108,0.18114934953468032,1.0,18.11493495346803,1.0,18.11493495346803,,0.19546602190054554,0.10189056026277482,191.83918647266287,0.39606584300697995,49.351900789157625,,0.2308176463361083,0.20573140233660556,112.19368735865521,0.3153111119405771,73.20314368737114,,0.2308176463361083,0.36733417938860063,62.835875147879364,0.4417434959501325,52.25150985860012,,0.27962860608861484,0.4263372027919824,65.5886008205225,0.44347915344705313,63.05338231011114
2,76.761706,30.696475,0.3516226872396344,0.7337682941339785,47.92012547430017,0.7337682941339785,47.92012547430017,,0.4159730658484788,0.40852933010748427,101.82208110713523,0.7975350017847935,52.15734292759289,,0.42345420245128906,0.38237218895014474,110.74398575219098,0.6440030936421687,65.7534422787378,,0.42345420245128906,0.5540990758735572,76.42210949074372,0.7181414349740213,58.965293162148136,,0.45362655241109356,0.7017709118311981,64.64026148182779,0.7199857216515289,63.00493728827689
2,76.761424,30.727588,0.4069079607228706,0.924111045481394,44.03236631706977,0.924111045481394,44.03236631706977,,0.44389233145902945,0.333679858239811,133.02940543088167,0.5162315416420554,85.9870611638867,,0.44846196090107343,0.5505729474305966,81.45368619979372,0.5758771411695216,77.87458970681026,,0.47703597558408817,0.6119787359716479,77.94976320977737,0.7277968103957472,65.54521382481668,,0.47703597558408817,0.717412876550502,66.49392437417555,0.7621027761370348,62.59470382749421
2,76.7537,30.695318,0.3245858299002703,0.8394026248302912,38.668669872922365,0.8394026248302912,38.668669872922365,,0.35479052317642673,0.4333383617438527,81.87378605223607,0.817046311660884,43.42355116385165,,0.3626299071200727,0.3959672147634133,91.58079093410315,0.5977874993714487,60.662009075359485,,0.41378799121146714,0.418585005279831,98.85399285500995,0.7271182179313119,56.90793890279835,,0.4602660693773364,0.7199175340674813,63.93316561924348,0.7563131694071503,60.85654567381449
2,76.757658,30.722922,0.24348229657629927,0.8721176244310046,27.91851577763428,0.8721176244310046,27.91851577763428,,0.2960565767531283,0.18217468424764388,162.51246871968013,0.4569914303421452,64.78383555933938,,0.3642327073007252,0.4072938259996153,89.42750516946684,0.6163742440108563,59.092785079824,,0.39493828852709806,0.5923428717970637,66.67393284043834,0.6593080161562627,59.901939434859486,,0.39493828852709806,0.6416664885773513,61.548841268416844,0.6612954929156071,59.72190839920016
2,76.756675,30.701723,0.25656278370136376,0.900207255034524,28.500412795664957,0.900207255034524,28.500412795664957,,0.279213764804895,0.364491781839139,76.60358304816879,0.7992951112194797,34.9325000097774,,0.279213764804895,0.3352544138672459,83.2841428048903,0.5574606270850189,50.086723840016035,,0.3317957137723161,0.5271925255189688,62.93634634627949,0.7105522737096435,46.69546858812804,,0.38907279913151893,0.6922539816241258,56.203764725007304,0.7126137408979573,54.59799282585434
2,76.764892,30.731457,0.3072899649262866,0.9213808730132792,33.35102495901907,0.9213808730132792,33.35102495901907,,0.3072899649262866,0.3536607950150876,86.88833177372041,0.5380894800483675,57.10759572899753,,0.3072899649262866,0.5850735862827761,52.52159251943534,0.7364075078706275,41.7282498673644,,0.3527979078602533,0.634846454677168,55.5721631996288,0.7551336100308288,46.719931833765166,,0.4041379484219772,0.7371482728193731,54.824512696240824,0.7571598200376918,53.37551435334471
2,76.749047,30.743196,0.12188609333694755,1.0,12.188609333694755,1.0,12.188609333694755,,0.15415980207610402,0.3775506301275554,40.831557352724104,0.22954236866764832,67.1596285125515,,0.19901488821079727,0.5767149222619571,34.50836462324104,0.25213707903845783,78.93122620828095,,0.19901488821079727,0.6204031286454648,32.07831795518333,0.41329291847545463,48.153471621270164,,0.21166683435343875,0.3975062630280545,53.24867908773052,0.4150714272054464,50.99527948202293
2,76.750081,30.70896,0.01823258267636163,1.0,1.823258267636163,1.0,1.823258267636163,,0.0948852112663536,0.20258524842168363,46.83717694431971,0.5818742567652491,16.30682405402135,,0.1840091255925676,0.177080815600437,103.91251303459295,0.46169984434368144,39.85470817174336,,0.1840091255925676,0.34451287306758965,53.41139329689635,0.5044714936238918,36.4756240775332,,0.25695787011062454,0.48849980180406644,52.60142771023854,0.5062600910734485,50.75609842478082
2,76.752546,30.683652,0.28487290196192283,0.6980586140878259,40.809309735999,0.6980586140878259,40.809309735999,,0.30655043211394645,0.5032616322888602,60.91273652627542,0.8431211178779032,36.35900294912784,,0.30655043211394645,0.365727305016763,83.81939983942293,0.651754697530169,47.03463331766114,,0.3159365551006539,0.4901544618956451,64.45652945375359,0.7737648679320471,40.83108037006402,,0.3832156637764592,0.759453535817314,50.45939556579291,0.7753675292160821,49.42374413897637
