id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_ratio_1,fill_ratio_11,distance_from_41_0_0,fill_per_m_1_41_0_0,distance_from_6_1_0,fill_per_m_1_6_1_0,distance_from_155_2_0,fill_per_m_1_155_2_0,fill_ratio_2,fill_ratio_22,distance_from_135_0_0,fill_per_m_2_135_0_0,distance_from_58_1_0,fill_per_m_2_58_1_0,distance_from_4_2_0,fill_per_m_2_4_2_0,fill_ratio_3,fill_ratio_33,distance_from_114_0_0,fill_per_m_3_114_0_0,distance_from_65_1_0,fill_per_m_3_65_1_0,distance_from_189_2_0,fill_per_m_3_189_2_0,fill_ratio_4,fill_ratio_44,distance_from_163_0_0,fill_per_m_4_163_0_0,distance_from_201_1_0,fill_per_m_4_201_1_0,distance_from_297_2_0,fill_per_m_4_297_2_0,fill_ratio_5,fill_ratio_55,distance_from_265_2_0,fill_per_m_5_265_2_0
97,2,76.76223,30.718974,0.3251900642246949,0.3251900642246949,0.8502376506535393,38.246961184880014,0.8502376506535393,38.246961184880014,0.8502376506535393,38.246961184880014,0.3251900642246949,0.3251900642246949,0.4705270751994568,69.1118707859365,0.41837124427092176,77.7276327371376,0.5450157019181803,59.666182658626155,0.33478919295948334,0.33478919295948334,0.6423357664233575,52.12059026755595,0.5716346969954167,58.56698250109329,0.7097585299609573,47.16944972509165,0.3457528526178446,0.3457528526178446,0.6287026820573756,54.994652080439366,0.35902223731115257,96.30402150220911,0.4431548124257342,78.0207825624792,0.3457528526178446,0.3457528526178446,0.6200347988456968,55.76345928672455,0.6418689526396197,53.86657996090506,0.38901502291631296,88.87904894413931,0.3457528526178446,0.3457528526178446,0.3442539466983534,100.43540704002577
73,2,76.760178,30.737124,0.16352387258502277,0.16352387258502277,0.8916237586436103,18.340008439634307,0.8916237586436103,18.340008439634307,0.8916237586436103,18.340008439634307,0.19934174815037903,0.19934174815037903,0.27727015684990625,71.89441172289163,0.11120370645951765,179.25818706676557,0.3625107890115777,54.98919044420842,0.19934174815037903,0.19934174815037903,0.4991021558181295,39.94006954821053,0.26104943599511893,76.36168505420801,0.5324761649652271,37.43674576746489,0.24004405483070962,0.24004405483070962,0.5657509648104606,42.42927891623301,0.1258966040655972,190.66761698007122,0.5770806670833457,41.59627388731096,0.2954834663721403,0.2954834663721403,0.5576455648481601,52.98768339574201,0.5760389694137722,51.29574248645889,0.3395934402809607,87.01094642101263,0.2954834663721403,0.2954834663721403,0.3013780172028929,98.04413378073812
294,2,76.756082,30.691572,0.4971747640084273,0.4971747640084273,0.7548995626351478,65.85972341445347,0.7548995626351478,65.85972341445347,0.7548995626351478,65.85972341445347,0.4971747640084273,0.4971747640084273,0.7714646341105448,64.4455678232926,0.762746690410262,65.18215945860213,0.87855542400908,56.59002840591294,0.5319783830065868,0.5319783830065868,0.898476561353385,59.208932752264786,0.9606469477412601,55.37709605567491,0.7283152157960139,73.04232720514561,0.5319783830065868,0.5319783830065868,0.7733628171384402,68.78768557492685,0.7693805465592988,69.14372677937021,0.4091660714460437,130.01527255828157,0.5423034992901844,0.5423034992901844,0.725918025889651,74.70588688379279,0.6363903212234475,85.21554794353517,0.4092639159320177,132.5070396336299,0.5423034992901844,0.5423034992901844,0.5545238398090075,97.79624614100771
183,2,76.755728,30.720117,0.03934354066850965,0.03934354066850965,1.0,3.9343540668509647,1.0,3.9343540668509647,1.0,3.9343540668509647,0.07133358454341976,0.07133358454341976,0.41611562782294487,17.14273143660248,0.37170731707317073,19.190793741996128,0.5129268292682927,13.907165793058535,0.11353008159847118,0.11353008159847118,0.5335140018066847,21.279681735439823,0.5927280939476062,19.153821584928384,0.5220776874435411,21.745821422553828,0.14912134494049456,0.14912134494049456,0.5636585365853658,26.45597205781167,0.4116892502258356,36.2218214001684,0.27705510388437216,53.8237133515251,0.14912134494049456,0.14912134494049456,0.5198644986449864,28.684656353564353,0.44625112917795845,33.416463329782886,0.23095754290876241,64.56656191540951,0.19147914867129617,0.19147914867129617,0.20448057813911472,93.64172891815024
229,2,76.752546,30.683652,0.4547398556338591,0.4547398556338591,0.6980586140878259,65.14350606905428,0.6980586140878259,65.14350606905428,0.6980586140878259,65.14350606905428,0.5052873546066625,0.5052873546066625,0.7976575156151188,63.34640427941144,0.789938752349848,63.965383784954625,0.892483085426178,56.61590262692519,0.5202907596601846,0.5202907596601846,0.9101210225845295,57.16720598131897,0.9651572773816847,53.90735498277017,0.759453535817314,68.50857032356224,0.5202907596601846,0.5202907596601846,0.7993381442048635,65.0901953612811,0.7958209524139545,65.37786647637168,0.36598719603579566,142.16091855008423,0.5451046342718743,0.5451046342718743,0.7573310924952138,71.97705728361063,0.6780729947242123,80.3902586466492,0.46387947987144057,117.50996927541274,0.5474681149067273,0.5474681149067273,0.6072526920378055,90.15490949402721
172,2,76.735219,30.742392,0.11191961939772788,0.11191961939772788,1.0,11.191961939772789,1.0,11.191961939772789,1.0,11.191961939772789,0.15801630106424314,0.15801630106424314,0.10176268561231018,155.27921665338596,0.22407320111788276,70.51994628358626,0.18729586854776253,84.3672112414734,0.18427071117654026,0.18427071117654026,0.14923903161722618,123.47353717033265,0.20272568099936025,90.89658018074275,0.3106081012828715,59.32579041418,0.24586169273334976,0.24586169273334976,0.14032459005353715,175.20927204529707,0.3670830667699249,66.97712724718176,0.5042762382571804,48.75535947977001,0.25194016164814254,0.25194016164814254,0.09855550691942488,255.63275916597834,0.22804639886864875,110.47758828818702,0.3027711370753224,83.2114197151711,0.28569556473474533,0.28569556473474533,0.32354624734839554,88.30130686915602
278,2,76.714692,30.737373,0.1771497894473859,0.1771497894473859,1.0,17.71497894473859,1.0,17.71497894473859,1.0,17.71497894473859,0.1771497894473859,0.1771497894473859,0.2805081483382522,63.15317059302281,0.37969973052739636,46.655231806809006,0.34912573362059063,50.740971629407845,0.18790529554959437,0.18790529554959437,0.2040697792215686,92.0789429313668,0.36150526450863457,51.978577906742004,0.15066152485023673,124.7201604632499,0.18790529554959437,0.18790529554959437,0.14664307374364308,128.1378593291659,0.4756292759358939,39.506671489019226,0.48771164405303,38.52794942274599,0.24125627589618764,0.24125627589618764,0.19949077106985352,120.93605864689829,0.12438963442225479,193.95207407493115,0.3181397610541174,75.83342462344673,0.24125627589618764,0.24125627589618764,0.3242721200537594,74.39932728604329
171,2,76.747066,30.750712,0.20584121003676825,0.20584121003676825,0.934209477590131,22.033731724468513,0.934209477590131,22.033731724468513,0.934209477590131,22.033731724468513,0.2568239410350587,0.2568239410350587,0.1377004755621286,186.5091169704662,0.17567459860608048,146.19298582314758,0.07703752247186037,333.3751304487618,0.28265462459429513,0.28265462459429513,0.19870880896926119,142.24564379429185,0.07154686102427404,395.0622299116625,0.4341253464873051,65.10898911601805,0.28265462459429513,0.28265462459429513,0.25497923290146035,110.8539787252126,0.26916639360957856,105.01111257012309,0.7254049362817595,38.965081495462464,0.2923641870907132,0.2923641870907132,0.2110362295096485,138.53743869952265,0.43479839530991243,67.24132155141098,0.5134122689715637,56.94530589936221,0.33884029942163546,0.33884029942163546,0.4660420301277907,72.70595300787012
117,2,76.7473,30.693785,0.3370031764312863,0.3370031764312863,0.900461366616483,37.42561190577095,0.900461366616483,37.42561190577095,0.900461366616483,37.42561190577095,0.3370031764312863,0.3370031764312863,0.755893351464232,44.583429101272216,0.7472390850371521,45.09977906395659,0.9545043951240834,35.306613374732194,0.3382756182883601,0.3382756182883601,0.9046962265067262,37.39107209439047,0.943703559807683,35.84553801591012,0.7130688164732164,47.43940703527681,0.3382756182883601,0.3382756182883601,0.7577776698557622,44.640483844390474,0.7538341994075082,44.874007912381124,0.26053130008256037,129.8406825518328,0.38695624023015884,0.38695624023015884,0.7352047010829974,52.63244912065317,0.6323830799864019,61.19016344309521,0.4008935942887669,96.52342809733973,0.3995163588913377,0.3995163588913377,0.5616434364528191,71.1334510404982
194,2,76.757658,30.722922,0.0415728590503921,0.0415728590503921,0.8721176244310046,4.766886700347956,0.8721176244310046,4.766886700347956,0.8721176244310046,4.766886700347956,0.09265297981151487,0.09265297981151487,0.4007543863398371,23.119642097428155,0.34822516188318764,26.607204175152443,0.4669181287799457,19.843517332174816,0.09265297981151487,0.09265297981151487,0.5396213108798324,17.17000013591895,0.5613125894898809,16.506485253736706,0.6416664885773513,14.43942943271624,0.09265297981151487,0.09265297981151487,0.5283055157822751,17.537764994620826,0.34716731134998824,26.688278758511633,0.5062829910456692,18.300630566346065,0.1748817191283077,0.1748817191283077,0.4752847648152501,36.795145158142546,0.6393050242557647,27.354973368446938,0.38464086508665823,45.466234870522,0.23887887083422943,0.23887887083422943,0.33955933579808945,70.34966960127194
108,2,76.745708,30.691201,0.23605046334646396,0.23605046334646396,0.8729244841644945,27.041338354989072,0.8729244841644945,27.041338354989072,0.8729244841644945,27.041338354989072,0.28371016754882955,0.28371016754882955,0.7783888554705777,36.44838509119091,0.7698815082161306,36.85114715980202,0.9552862994471657,29.69896749414449,0.32205388798558865,0.32205388798558865,0.9063141512226329,35.5344653452815,0.963001155318763,33.4427312165566,0.7362913312900423,43.74000810539546,0.3563479746294599,0.3563479746294599,0.7867147890349747,45.29570049986919,0.7763646606131783,45.89956146999449,0.2055035184707781,173.40237154145433,0.39420773267434733,0.39420773267434733,0.7397095471341412,53.29223263396119,0.6386239294205265,61.72767954875147,0.4110643254752561,95.89928102337271,0.39420773267434733,0.39420773267434733,0.5690851975977008,69.27042459344052
186,2,76.750081,30.70896,0.1221099140100268,0.1221099140100268,1.0,12.21099140100268,1.0,12.21099140100268,1.0,12.21099140100268,0.15327468775531902,0.15327468775531902,0.5311360977637698,28.85789318418536,0.5225218257229318,29.333643153232263,0.6369630582115959,24.06335591669461,0.15430098442481882,0.15430098442481882,0.6566472982510417,23.49830492500226,0.7180687014782516,21.48833170240775,0.48849980180406644,31.586703588204887,0.21866895788586557,0.21866895788586557,0.533011708062224,41.025169724853036,0.529086461767521,41.32953187941294,0.3013641681088241,72.55970716694598,0.2591480601181234,0.2591480601181234,0.48614078678951594,53.307203830713874,0.4824475747585394,53.71527885653165,0.2520278827840245,102.82515460410409,0.27135036226324205,0.27135036226324205,0.4120348438119363,65.85616880185347
178,2,76.750709,30.746168,0.05708685608931485,0.05708685608931485,0.9870426383061763,5.783626144791403,0.9870426383061763,5.783626144791403,0.9870426383061763,5.783626144791403,0.05708685608931485,0.05708685608931485,0.1067421211825544,53.48109580067531,0.16065957654405308,35.532806271066924,0.1404332129963899,40.65053762658153,0.12962562567823796,0.12962562567823796,0.21708459361888965,59.71203369033488,0.23458874036491367,55.25654192805643,0.44549712167040684,29.096849198980724,0.1697984054794037,0.1697984054794037,0.27907112889062347,60.844131800517744,0.2543272514391648,66.76374809170599,0.6837447555859109,24.8335952988628,0.1915252530726689,0.1915252530726689,0.2306566494292126,83.03478505675905,0.3635769343350571,52.678053799795606,0.4501805054151624,42.54410192552469,0.2338351321866431,0.2338351321866431,0.39786320616645526,58.77274615054822
237,2,76.750122,30.751839,0.1396512547563129,0.1396512547563129,0.933011161801035,14.967801080400534,0.933011161801035,14.967801080400534,0.933011161801035,14.967801080400534,0.14648409020208492,0.14648409020208492,0.12210361180734623,119.96704113323523,0.1607641956831419,91.11735954615023,0.03984167913879222,367.6654532852239,0.18492396614277928,0.18492396614277928,0.18422381304434066,100.3800556979407,0.07009034026362768,263.83659352663005,0.4238869754945273,43.625772159438945,0.18492396614277928,0.18492396614277928,0.2415024253024866,76.57230187695147,0.2559460482896659,72.2511511228696,0.7401229781632617,24.98557288434672,0.1895743597256587,0.1895743597256587,0.19676506121860182,96.34553947311082,0.4029067565861839,47.05167054827181,0.48649404042771877,38.96745776350879,0.2538293147446427,0.2538293147446427,0.43827650251546246,57.9153373014077
24,2,76.761523,30.688901,0.1315676851272598,0.1315676851272598,0.6455847991888198,20.379613227042395,0.6455847991888198,20.379613227042395,0.6455847991888198,20.379613227042395,0.17470852444637264,0.17470852444637264,0.7954150685535424,21.964447412855662,0.7596614204470309,22.998209431718085,0.9587003482784464,18.22347564179981,0.17470852444637264,0.17470852444637264,0.9134770532998281,19.12566099118294,0.9718555746594365,17.976799125486835,0.7286337786007141,23.97754943256777,0.2565617542681614,0.2565617542681614,0.8030419256712076,31.948737178786658,0.8020367676233302,31.988777151505037,0.5011330070978266,51.19633922218932,0.31623332768645335,0.31623332768645335,0.7596261517435965,41.630126472158956,0.6662787109288895,47.462619246167726,0.4561389586915311,69.32828728192663,0.34795540905693445,0.34795540905693445,0.602063219150906,57.79383260576164
33,2,76.746844,30.686661,0.17968310887024197,0.17968310887024197,0.8572543732037043,20.960302389445484,0.8572543732037043,20.960302389445484,0.8572543732037043,20.960302389445484,0.21174978799876135,0.21174978799876135,0.7941755668310683,26.662843436960504,0.7865202426994997,26.922357048560176,0.9584501295106979,22.092937491370844,0.2886730574181908,0.2886730574181908,0.9129528439129971,31.619711723654028,0.9716850583685199,29.70850019067691,0.7553046162580279,38.21942183384909,0.3272438507718529,0.3272438507718529,0.8018486321541354,40.811175282886616,0.8008373842387254,40.86270911078037,0.2618688571124436,124.96478366319748,0.3272438507718529,0.3272438507718529,0.7581698186850229,43.16234209104074,0.6642568214881311,49.26465791329477,0.45284391299719684,72.26416020609702,0.3290715557406696,0.3290715557406696,0.5996522726466309,54.877063049936645
151,2,76.761229,30.756097,0.16761921628831766,0.16761921628831766,0.9469237435008665,17.701448235801287,0.9469237435008665,17.701448235801287,0.9469237435008665,17.701448235801287,0.17628510344295176,0.17628510344295176,0.22911945073990136,76.94026101828968,0.2284362085055326,77.17038581415706,0.14870517264364752,118.54671919543507,0.23352925987370168,0.23352925987370168,0.28652846287161715,81.50298840584557,0.1810508598853486,128.98544642184262,0.5264714704706039,44.357438716470966,0.23352925987370168,0.23352925987370168,0.3394714038128249,68.79202703107894,0.20983035595253968,111.29431621729809,0.733318890814558,31.845526250428566,0.23352925987370168,0.23352925987370168,0.338546527129716,68.97996025941322,0.45990534595387284,50.777678913331,0.5338621517131049,43.74336317424488,0.23352925987370168,0.23352925987370168,0.48770163978136244,47.883632291741584
110,2,76.727024,30.707493,0.07349674733001266,0.07349674733001266,1.0,7.349674733001265,1.0,7.349674733001265,1.0,7.349674733001265,0.12352902686617531,0.12352902686617531,0.5493554667830407,22.486174132305695,0.5418778743831616,22.796469962312578,0.6866041156131458,17.991303002293016,0.13314708615046314,0.13314708615046314,0.6435680956057604,20.68888856666178,0.711621739568297,18.71037360820882,0.26582799019772396,50.08768491663643,0.14852755073201845,0.14852755073201845,0.5384453993084696,27.58451477582941,0.547576286548726,27.1245403390568,0.15069320890261503,98.56286943096677,0.14852755073201845,0.14852755073201845,0.49712142065863235,29.877519768758997,0.2743798046258686,54.13210018665318,0.22588035852160193,65.75496501959647,0.14852755073201845,0.14852755073201845,0.347158347040854,42.78380514196294
208,2,76.761706,30.696475,0.004939980934409616,0.004939980934409616,0.7337682941339785,0.6732344493352593,0.7337682941339785,0.6732344493352593,0.7337682941339785,0.6732344493352593,0.05123073147725524,0.05123073147725524,0.7454884385039463,6.872102749180871,0.73666362590727,6.954426644068358,0.8540237179232935,5.998748091192553,0.09755355012074181,0.09755355012074181,0.8742117161781621,11.15903028012732,0.937214928806568,10.408877101964721,0.7017709118311981,13.901053531299265,0.14764699430866743,0.14764699430866743,0.7474219648593978,19.754168495227756,0.7433863483123785,19.86140781894271,0.3783464879228969,39.02428039420743,0.161191579742855,0.161191579742855,0.6993416094871693,23.049047497839805,0.6086146035775195,26.485000326207906,0.42896521635664137,37.576841570492384,0.214420887261688,0.214420887261688,0.5930670685757347,36.15457654336214
245,2,76.732449,30.702766,0.029973589872677953,0.029973589872677953,1.0,2.9973589872677953,1.0,2.9973589872677953,1.0,2.9973589872677953,0.08408005447067746,0.08408005447067746,0.5928440660493058,14.182490689496866,0.5849345016974458,14.374268268786,0.6901228204262276,12.18334649747543,0.08408005447067746,0.08408005447067746,0.7082170597749773,11.87207414876342,0.7646860169566839,10.995369681964542,0.30399388564014146,27.658468950329095,0.10667386368626547,0.10667386368626547,0.5945770604859494,17.941133416597108,0.5909599900463909,18.050945154153577,0.07071506016601198,150.85027635674203,0.13653224627114052,0.13653224627114052,0.5514832654947476,24.757278201117217,0.33733847603135386,40.47336902608482,0.2487957910453067,54.87723313063503,0.13653224627114052,0.13653224627114052,0.3958781393860756,34.48845305852795
200,2,76.743005,30.717842,0.9866301229588469,0.9866301229588469,1.0,98.66301229588468,1.0,98.66301229588468,1.0,98.66301229588468,0.0,0.9875096540423112,0.3890978647849684,253.79467311856106,0.3809432287233556,0.0,0.48927816369676835,201.82990521815387,0.0,0.0,0.5079121019924403,0.0,0.5660653652196993,0.0,0.3487456870120718,0.0,0.0,0.0,0.390873397215892,0.0,0.387157592231588,0.0,0.30577597173791676,0.0,0.0,0.0,0.3465033909008539,0.0,0.3587765300238873,0.0,0.14064230343300113,0.0,0.0,0.0,0.16628684916211345,0.0
213,2,76.704889,30.732946,0.951811785423239,0.951811785423239,1.0,95.18117854232389,1.0,95.18117854232389,1.0,95.18117854232389,0.9560451950609402,0.9560451950609402,0.3462348039005112,276.1262542906157,0.43636508686553793,219.0929622551442,0.4085902069922002,233.98632142918458,0.9596761592163623,0.9596761592163623,0.27677919400072415,346.7298771069661,0.41983884923873754,228.5820287847281,0.11864157149607556,808.8869248062064,0.0,0.9612668390813603,0.2245985038630771,0.0,0.5235313249832775,183.6120960120323,0.3376679165158052,284.6781681245,0.0,0.0,0.2726184850846563,0.0,0.17895957730143047,0.0,0.3413376863267322,0.0,0.0,0.0,0.3564831577203243,0.0
62,2,76.763248,30.749912,0.24723107440317704,0.24723107440317704,0.9009066120152144,27.442475291656738,0.9009066120152144,27.442475291656738,0.9009066120152144,27.442475291656738,0.2974821564503678,0.2974821564503678,0.25877520537714715,114.95775107851152,0.1958594577695955,151.88552027970937,0.2396877225280928,124.11238811595831,0.2974821564503678,0.2974821564503678,0.3592406690171423,82.8085966057959,0.24458551157580286,121.62705572123434,0.5064782812581413,58.73542212143691,0.0,0.3566340572151915,0.41860465116279066,85.19591366807353,0.1311721694426594,0.0,0.7126630425343453,50.04245147144756,0.0,0.0,0.41150980426211853,0.0,0.4277055074074717,0.0,0.5047848967469649,0.0,0.0,0.0,0.42070618476127625,0.0
111,2,76.757627,30.748752,0.16975790508754074,0.16975790508754074,0.9362678091428677,18.131340566215805,0.9362678091428677,18.131340566215805,0.9362678091428677,18.131340566215805,0.22724686917440728,0.22724686917440728,0.21695733144959314,104.74265499859578,0.15048209682302321,151.01256160835163,0.19865508288762695,114.39267793764624,0.22724686917440728,0.22724686917440728,0.32495435905433795,69.93193439094864,0.20195774428226748,112.52198819214098,0.4786382026182766,47.477795949280114,0.0,0.3033375315790857,0.3876774033742191,78.24483164067178,0.12408832784418777,0.0,0.6983202297184481,43.438170436704475,0.0,0.0,0.38018219682027105,0.0,0.39728264359696525,0.0,0.4787115950937131,0.0,0.0,0.0,0.4278873058539674,0.0
160,2,76.753596,30.742354,0.4746308757498139,0.4746308757498139,0.9237065851075411,51.383294587485885,0.9237065851075411,51.383294587485885,0.9237065851075411,51.383294587485885,0.5044357081501005,0.5044357081501005,0.19186190377210954,262.916033997693,0.04547119201037305,1109.3522862453813,0.2278112658490958,221.4270248093188,0.5395585645740374,0.5395585645740374,0.37686452672941967,143.1704303019818,0.3152497748215894,171.15272005488094,0.4741910898635072,113.78504913058273,0.0,0.553041304464332,0.3663825954410032,150.94639083460106,0.18041987112866348,0.0,0.7028634775464956,78.68402927903554,0.0,0.0,0.35961239619522717,0.0,0.3780621789351783,0.0,0.4659262998485613,0.0,0.0,0.0,0.3467252625431798,0.0
201,2,76.724063,30.726649,0.9651186964360455,0.9651186964360455,1.0,96.51186964360456,1.0,96.51186964360456,1.0,96.51186964360456,0.968155997979103,0.968155997979103,0.24643761078043608,392.86048704703717,0.2891011401193526,334.88487716769606,0.33115320015170624,292.3589436960223,0.9706890289949941,0.9706890289949941,0.3469120800018576,279.8083678694026,0.3960927885322414,245.06606964291686,0.0727184067741511,1334.8601434706359,0.0,0.9720842843537726,0.24793919363452713,392.06559886883633,0.3990417734157914,0.0,0.2947359458810963,329.815313652287,0.0,0.0,0.21040736240005573,0.0,0.0,,0.20829431023940181,0.0,0.0,0.0,0.22739692098113734,0.0
105,2,76.7537,30.695318,0.9698210450785447,0.9698210450785447,0.8394026248302912,115.537051754469,0.8394026248302912,115.537051754469,0.8394026248302912,115.537051754469,0.9699127500490233,0.9699127500490233,0.7642580580278574,126.9090642697116,0.7552974304822246,128.4146762461215,0.9528938502539348,101.78602262891646,0.9704387913969703,0.9704387913969703,0.9013224719666113,107.66832311187724,0.9587066928144014,101.22374222173498,0.7199175340674813,134.7986047671408,0.0,0.9706817007773233,0.7753507316337306,125.19259493468377,0.762126011967617,127.36498761815886,0.31373258912857643,0.0,0.0,0.0,0.7258309448383367,0.0,0.6193694373208628,0.0,0.37967516468044454,0.0,0.0,0.0,0.5461256096947754,0.0
39,2,76.727572,30.739281,0.23754332492387764,0.23754332492387764,1.0,23.754332492387764,1.0,23.754332492387764,1.0,23.754332492387764,0.24484114509970678,0.24484114509970678,0.17357231242266302,141.060023734372,0.31121526866399185,78.67260052849564,0.24323371704975816,100.66085741296294,0.27259583244711816,0.27259583244711816,0.20083992650643068,135.72790888189752,0.2544227380104241,107.14287354141653,0.16811279013086353,162.15056108159422,0.0,0.2982914871209509,0.09320184483857662,0.0,0.39802767257864935,74.94239915241299,0.4442686264951817,67.14214538941475,0.0,0.0,0.05665754246503431,0.0,0.1981851587986051,0.0,0.2647493344332371,0.0,0.0,0.0,0.2832652142937493,0.0
57,2,76.736806,30.748459,0.8543850933695791,0.8543850933695791,1.0,85.4385093369579,1.0,85.4385093369579,1.0,85.4385093369579,0.8631722044277279,0.8631722044277279,0.10364577744393176,832.8098121456705,0.2010878313123726,429.2513369875994,0.16452274922201954,524.6521885328439,0.8708659878051161,0.8708659878051161,0.05233930679257431,1663.8852158597394,0.08430357334477949,1033.0119510397299,0.2560360553707479,340.1341215572455,0.0,0.879094426132792,0.07021273741817792,0.0,0.30294961905783885,290.1784226917797,0.46880700718961266,187.5173392570976,0.0,0.0,0.07623537933254641,0.0,0.24873242837214293,0.0,0.30826134778409703,0.0,0.0,0.0,0.27239376542547483,0.0
254,2,76.737358,30.730679,0.7046807627366467,0.7046807627366467,1.0,70.46807627366466,1.0,70.46807627366466,1.0,70.46807627366466,0.7204390724467632,0.7204390724467632,0.16977969911268787,424.3375834755051,0.17783834159559556,405.10896918114645,0.2555036064187205,281.96825968323293,0.7204390724467632,0.7204390724467632,0.2715582391592071,265.2981823263295,0.32131976912654964,224.2124953609758,0.2132525119626593,337.8338036050486,0.0,0.7454630670328909,0.182521595438918,408.4245840829092,0.29239793560917543,0.0,0.4059550940174957,183.63190363138128,0.0,0.0,0.1439591507490857,0.0,0.13967530484223387,0.0,0.17188638018936636,0.0,0.0,0.0,0.11694037857607155,0.0
20,2,76.744586,30.725718,0.733113022415281,0.733113022415281,1.0,73.3113022415281,1.0,73.3113022415281,1.0,73.3113022415281,0.0,0.7422204825475306,0.26474484704586904,280.3531365499761,0.2843501600082585,0.0,0.41990984480919447,176.7571043457657,0.0,0.0,0.37515914799903655,0.0,0.43274491586662533,0.0,0.3878565775437873,0.0,0.0,0.0,0.4492016792264547,0.0,0.31800350985857334,0.0,0.31667010770448367,0.0,0.0,0.0,0.4068425036991157,0.0,0.3157754378720622,0.0,0.11074980214032554,0.0,0.0,0.0,0.0943532569422938,0.0
258,2,76.748739,30.719108,0.9699120461072704,0.9699120461072704,1.0,96.99120461072704,1.0,96.99120461072704,1.0,96.99120461072704,0.0,0.9699120461072704,0.3469542010376619,279.55045455754157,0.3010899182561308,0.0,0.4474450375125975,216.7667455871523,0.0,0.0,0.4682356015079691,0.0,0.5275185696689187,0.0,0.4263372027919824,0.0,0.0,0.0,0.469290060094808,0.0,0.3438468142286589,0.0,0.29217834347355454,0.0,0.0,0.0,0.42405098727184504,0.0,0.3386678362136539,0.0,0.11293904669478556,0.0,0.0,0.0,0.1390858870516218,0.0
28,2,76.740917,30.734954,0.7158249646820886,0.7158249646820886,1.0,71.58249646820886,1.0,71.58249646820886,1.0,71.58249646820886,0.0,0.727158512466785,0.15059895574531193,0.0,0.14293140485127398,508.7464950221565,0.2884849133482658,252.06119239550736,0.0,0.0,0.24871761549105198,0.0,0.2998906819762864,0.0,0.22566909510668062,0.0,0.0,0.0,0.1692747551811392,0.0,0.26203453837979984,0.0,0.3880713395662444,0.0,0.0,0.0,0.13163266086185413,0.0,0.15556795682320293,0.0,0.20507449679308315,0.0,0.0,0.0,0.13802356070972624,0.0
66,2,76.736815,30.711349,0.4453052550026655,0.4453052550026655,1.0,44.53052550026655,1.0,44.53052550026655,1.0,44.53052550026655,0.4907452305511056,0.4907452305511056,0.5680980438369079,86.3838972647459,0.5596983266556682,87.68031047786512,0.7282017440490219,67.3913835776352,0.5261402310742278,0.5261402310742278,0.6798491633278341,77.39073009942275,0.7503747348574122,70.11699709935012,0.29966533113363186,175.57594303079472,0.0,0.5267140030019125,0.5617723308979495,93.75933523817397,0.5660994579307094,93.04266160706734,0.13944850341739337,0.0,0.0,0.0,0.5153523450388876,0.0,0.41554560452510014,0.0,0.19086495404195145,0.0,0.0,0.0,0.3468866368135753,0.0
126,2,76.717378,30.731993,0.8288833658826095,0.8288833658826095,1.0,82.88833658826094,1.0,82.88833658826094,1.0,82.88833658826094,0.8288833658826095,0.8288833658826095,0.23856594549392116,347.44412668225107,0.34353982174382286,241.277230009366,0.31182680418265896,265.81530348400514,0.8458664095132475,0.8458664095132475,0.2751677852348993,307.4002317499363,0.3242918712610159,260.83490968308206,0.058937467389983636,1435.193005352995,0.0,0.8508707561488654,0.18747632423469204,0.0,0.4450615033842943,191.18048846704446,0.2887264046429516,294.6979363391027,0.0,0.0,0.15045278784370064,0.0,0.07521924652100265,0.0,0.2712938939754558,0.0,0.0,0.0,0.2889336792675343,0.0
296,2,76.746288,30.747585,0.6178472402012138,0.6178472402012138,0.969224927530863,63.746528040214876,0.969224927530863,63.746528040214876,0.969224927530863,63.746528040214876,0.6217230651505086,0.6217230651505086,0.05729923965288904,1085.0459254203404,0.18784555970252922,330.9756515592194,0.1616733193180029,384.55514352842107,0.0,0.6478243586635886,0.16203450734878722,0.0,0.1786491567648666,362.62379873208033,0.4082258258703242,158.69264451420926,0.0,0.0,0.2208803726719579,0.0,0.27374348240829066,0.0,0.7330542615557016,0.0,0.0,0.0,0.17492614167832038,0.0,0.3866749400335256,0.0,0.471100326921474,0.0,0.0,0.0,0.3298943293479167,0.0
189,2,76.736267,30.703417,0.9338750175279049,0.9338750175279049,1.0,93.38750175279048,1.0,93.38750175279048,1.0,93.38750175279048,0.9392829448488702,0.9392829448488702,0.5852698090832557,160.48716852832837,0.5772040518887993,162.72979057843253,0.6843582246281694,137.25018726255658,0.0,0.9442462587522437,0.7027890682285207,134.35699293564,0.7602994559461196,124.19399374384925,0.2910371423139942,0.0,0.0,0.0,0.587025989662071,0.0,0.5833506839146533,0.0,0.0,,0.0,0.0,0.5431395801461069,0.0,0.34470927969438836,0.0,0.26714765495577864,0.0,0.0,0.0,0.4169661527877104,0.0
