Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_58_0_0,fill_per_m_1_58_0_0,distance_from_180_1_0,fill_per_m_1_180_1_0,distance_from_79_2_0,fill_per_m_1_79_2_0,fill_per_m_1_180_1_1,fill_per_m_1_79_2_2,fill_ratio_2,distance_from_234_0_0,fill_per_m_2_234_0_0,distance_from_297_1_0,fill_per_m_2_297_1_0,distance_from_67_2_0,fill_per_m_2_67_2_0,fill_per_m_2_297_1_1,fill_per_m_2_67_2_2,fill_ratio_3,distance_from_264_0_0,fill_per_m_3_264_0_0,distance_from_70_1_0,fill_per_m_3_70_1_0,distance_from_151_2_0,fill_per_m_3_151_2_0,fill_per_m_3_70_1_1,fill_per_m_3_151_2_2,fill_ratio_4,distance_from_57_0_0,fill_per_m_4_57_0_0,distance_from_278_2_0,fill_per_m_4_278_2_0,fill_per_m_4_278_2_2,fill_ratio_5,distance_from_127_2_0,fill_per_m_5_127_2_0,fill_per_m_5_127_2_2,fill_ratio_6,distance_from_193_2_0,fill_per_m_6_193_2_0,fill_per_m_6_193_2_2
2,76.737358,30.730679,0.15004866469398426,1.0,15.004866469398426,1.0,15.004866469398426,1.0,15.004866469398426,,,0.15004866469398426,0.32131976912654964,46.6976137515176,0.3015451605071698,49.75993129573591,0.2549084102780976,58.863756017420364,,,0.1890019889178728,0.13782706419503638,137.1298083012345,0.17188638018936636,109.95751304416922,0.20718307763393873,91.22462658451808,,,0.239359172242781,0.07621643211239809,314.0519250360508,0.3080688234695236,77.69665542493954,0.35270070248807656,67.86467125079594,,,0.29591996143435806,0.21099703185082505,140.24840010241167,0.2867122461605933,103.21148308001024,,0.362224988969849,0.3067922843784508,118.0684806672054,,0.4196300451674879,0.3420184980695283,122.69220744960471,
2,76.764624,30.706718,0.5094221281497897,0.7436967398952389,68.49863671871813,0.7436967398952389,68.49863671871813,0.7436967398952389,68.49863671871813,,,0.5094221281497897,0.7004045813462592,72.73255225867042,0.33627159721679306,151.4912744240386,0.6155597685872879,82.7575410457567,,,0.5371559794678176,0.4923676804002815,109.09651483036507,0.4372019388632633,122.86221348067153,0.6897232429051677,77.87993010142372,,,0.5824732660712023,0.6578062700336175,88.54784343138516,0.3158568524743961,184.41052062292002,0.7613751856774295,76.50279087477087,,,0.6071782044364721,0.5607751544054413,108.27480491360735,0.8545266202798845,71.05433464876752,,0.6071782044364721,0.8140196231725433,74.59011885611163,,0.6071782044364721,0.5380931905245876,112.8388567498008,
2,76.756082,30.691572,0.4376031240553919,0.7548995626351478,57.96839019588768,0.7548995626351478,57.96839019588768,0.7548995626351478,57.96839019588768,,,0.49064141454803867,0.9606469477412601,51.074061672882934,0.568378619022925,86.3229893115049,0.8776748236353141,55.90241412141803,,,0.49064141454803867,0.7315342993845583,67.07018590390315,0.4092639159320177,119.88386843992825,0.7207322681330295,68.07540556203851,,,0.5014726384233082,0.6545698267174154,76.6110226831154,0.3814956508125985,131.44911019435077,1.0,50.14726384233082,,,0.5117917848227947,0.8228134203496962,62.20022330278509,0.8339872606479263,61.366858820503175,,0.5273591248479745,0.845180669843351,62.39602296461859,,0.5647218489462075,0.5011790260559866,112.67866761908797,
2,76.7473,30.693785,0.1213849394224289,0.900461366616483,13.48030508832792,0.900461366616483,13.48030508832792,0.900461366616483,13.48030508832792,,,0.18250299741474385,0.943703559807683,19.33901758852495,0.5808848526055073,31.418102330632813,0.8613277645573308,21.188565482797262,,,0.2193916785463933,0.7326307610120927,29.94573668232476,0.4008935942887669,54.72566328619451,0.7055412558884949,31.09551379389023,,,0.25237616048213796,0.6201447234228546,40.696332799408765,0.22475838958768393,112.28775973396073,1.0,25.237616048213795,,,0.30487869998170486,0.8068767908309457,37.785037746312135,0.8156670389976204,37.37783745146459,,0.3156155260107423,0.8364236802486523,37.73393000027402,,0.3420697581545042,0.3281142246612598,104.2532546425416,
2,76.761523,30.688901,0.3986630277723131,0.6455847991888198,61.752232746687184,0.6455847991888198,61.752232746687184,0.6455847991888198,61.752232746687184,,,0.45447212839708473,0.9718555746594365,46.76334017596633,0.6195388617025966,73.35651667566408,0.8986024776264162,50.57543682691985,,,0.4796916397414984,0.7572807829652163,63.34396046116647,0.4561389586915311,105.16348814351004,0.7036282678658026,68.17401483832742,,,0.5063654951402614,0.6551778865229467,77.28671946294797,0.36579817484459726,138.4275619623804,1.0,50.63654951402614,,,0.5365157069366296,0.8418022307454922,63.7341750046797,0.8326676365560112,64.43335652574504,,0.5365157069366296,0.8515011241899219,63.00822062296693,,0.5612373393929064,0.5471674822554335,102.57139862907728,
2,76.761706,30.696475,0.24120145759954148,0.7337682941339785,32.87161076974806,0.7337682941339785,32.87161076974806,0.7337682941339785,32.87161076974806,,,0.31645985214175815,0.937214928806568,33.76598498540054,0.5396918256455002,58.63714014257216,0.8531313211438543,37.093920279173176,,,0.33022387508321005,0.767619878634038,43.01919273779567,0.42896521635664137,76.98150397552564,0.6940863840082496,47.576768928417,,,0.34765726736594266,0.6527981596795304,53.25647173034518,0.31474834410819813,110.455630307123,0.9770852338079562,35.58105837000848,,,0.40843954411361766,0.7975350017847935,51.212742161732834,0.8523975726807599,47.916554106212416,,0.43390795728693426,0.8202018799825486,52.9025801911313,,0.4835593571522319,0.4715920358545195,102.53764279034691,
2,76.754223,30.73939,0.4870619188189359,1.0,48.70619188189359,1.0,48.70619188189359,1.0,48.70619188189359,,,0.530251231026602,0.25308049799607746,209.51880339464972,0.2760083567834911,192.11419436931985,0.3126438986953185,169.60229617125802,,,0.5529386343380586,0.21774537392342455,253.9381775947685,0.42449049202694633,130.25936851913244,0.44328259571928025,124.73727587721957,,,0.5923662171423434,0.272544128933231,217.3469006508901,0.5880340240470708,100.73672490334093,0.29223160228532447,202.70436616364927,,,0.5963012882685361,0.31959367272107103,186.58106813928222,0.5992687814445298,99.50481432240797,,0.620267297930173,0.6220474119553168,99.71382984786509,,0.6408263152960988,0.6340176515732924,101.0738918239754,
2,76.742851,30.7107,0.10566468426174391,1.0,10.566468426174392,1.0,10.566468426174392,1.0,10.566468426174392,,,0.15826969027466858,0.7446625908854216,21.25387957067672,0.30146959557192726,52.49938720168788,0.6066710381670556,26.088222499107786,,,0.15826969027466858,0.45211278471003447,35.00668320542537,0.12276523114308305,128.92061441256527,0.5082254922759445,31.14162762003583,,,0.15826969027466858,0.3404466644809164,46.48883563479304,0.11495438853638308,137.68042463605138,0.7175657171510674,22.056473224925327,,,0.18139467548135438,0.608821430637789,29.794397232589034,0.5345605677807563,33.933418664683714,,0.2092767139130225,0.5551580490250911,37.69678099426492,,0.24820603605011082,0.24818229156621854,100.00956735621322,
2,76.760074,30.707197,0.31540689574801273,0.9372924540832962,33.65085191649082,0.9372924540832962,33.65085191649082,0.9372924540832962,33.65085191649082,,,0.3322943607096341,0.8855855964643233,37.522557055614996,0.3960730803134774,83.89723443124063,0.9510704841027376,34.93898362571187,,,0.3432918968110037,0.6002318476567688,57.19321594666676,0.36359025756825625,94.41724294456873,0.7573931629092051,45.325454945010755,,,0.3432918968110037,0.6757272408921304,50.803323595149394,0.2987815922620845,114.89727135193648,0.9287792979363144,36.96162237614203,,,0.3769592017989091,0.8833757984857451,42.6725751877152,0.8971659039039764,42.016666054582366,,0.43241587852664354,0.9109801601197881,47.46710164025785,,0.458676611209463,0.48643328945938447,94.29383661616377,
2,76.753596,30.742354,0.5270414639116516,0.9237065851075411,57.05723791611723,0.9237065851075411,57.05723791611723,0.9237065851075411,57.05723791611723,,,0.5327879752184518,0.3152497748215894,169.0050295896245,0.32963149924280666,161.63139033809387,0.24343023428452654,218.86680460394973,,,0.5339182435175235,0.21056903326701706,253.55971637124617,0.4659262998485613,114.59285378203836,0.4665201769753838,114.44697783043497,,,0.5680119604253838,0.2614544050835882,217.25086645367008,0.5909968227573714,96.11083148894967,0.35065474953232173,161.98610205136464,,,0.6001170177199092,0.3003236630341182,199.82342105747858,0.5648365353208421,106.24614028889383,,0.6033232800349423,0.592402331957518,101.84350187166505,,0.6186156398227947,0.660490344547713,93.66005800530012,
2,76.755728,30.720117,0.011031264428647214,1.0,1.1031264428647214,1.0,1.1031264428647214,1.0,1.1031264428647214,,,0.025613858317998693,0.5927280939476062,4.321350477486025,0.22787714543812104,11.240205009920144,0.6599638663053298,3.881100106494094,,,0.08960960153557926,0.3032700993676603,29.54778651849346,0.23095754290876241,38.79916646453876,0.5150767841011743,17.39732876758383,,,0.16288754166511826,0.3497109304426378,46.57776680269829,0.2018789521228546,80.68574754934933,0.625040650406504,26.060311686797018,,,0.2053636272059716,0.6093224932249323,33.703601867551825,0.6167118337850045,33.29977080958116,,0.25917009611627156,0.6299728997289973,41.139880180204855,,0.2869756580771483,0.3242095754290876,88.51547882178969,
2,76.746844,30.686661,0.06817230938549357,0.8572543732037043,7.952401471073531,0.8572543732037043,7.952401471073531,0.8572543732037043,7.952401471073531,,,0.13120746495753358,0.9716850583685199,13.503085575673431,0.6172337934215661,21.257336580714373,0.8979881488840791,14.611269104228578,,,0.13356775023324563,0.7558102402157328,17.672127622287977,0.45284391299719684,29.49531756962634,0.7018326650817868,19.031281511766135,,,0.2079372412430087,0.653088741439875,31.83904851652567,0.3192970939928325,65.12343681013157,1.0,20.79372412430087,,,0.24134868032449902,0.8408437710676648,28.703153740206165,0.8316538338714827,29.02032919165201,,0.27818800697124224,0.6415126139871553,43.364386125198195,,0.27818800697124224,0.3235904623354504,85.96916144050573,
2,76.740917,30.734954,0.1463739921622491,1.0,14.63739921622491,1.0,14.63739921622491,1.0,14.63739921622491,,,0.1846685623597792,0.2998906819762864,61.578626299026425,0.27678864927261465,66.71825699683784,0.2398269258701485,77.00076281666797,,,0.21316491564157558,0.1175436316517724,181.3496083506123,0.20507449679308315,103.94511212998637,0.18795055461696644,113.41542251683946,,,0.2806892970431137,0.06550672344068924,428.4892943809866,0.32235821146539667,87.07372328663143,0.32797700499193494,85.5820050707567,,,0.2806892970431137,0.19058030287972724,147.2813784015513,0.2998295250399431,93.61629646237157,,0.2893611929681844,0.3161584270435972,91.52411203269381,,0.3031919180817749,0.35534473400555,85.32331819416788,
2,76.756212,30.681968,0.17483862726041255,0.6306659112118383,27.722859940924398,0.6306659112118383,27.722859940924398,0.6306659112118383,27.722859940924398,,,0.22566736723284275,0.9734118784162111,23.183132673500413,0.640472936941741,35.234489112124656,0.9041794427409678,24.958250162019294,,,0.22566736723284275,0.7706389148113584,29.283152316293677,0.4860601919744034,46.42786448241511,0.7199373416877749,31.345417742022196,,,0.2551230230918757,0.6741517797626982,37.84355849089045,0.4006882415677909,63.67120285178431,1.0,25.512302309187568,,,0.2551230230918757,0.8505115984535395,29.996419044226844,0.8418710838554858,30.304286248138876,,0.3063909862950489,0.8596770430609252,35.640242899138926,,0.3063909862950489,0.3620683908812158,84.6224067086726,
