id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_ratio_1,fill_ratio_11,distance_from_86_0_0,fill_per_m_1_86_0_0,distance_from_238_1_0,fill_per_m_1_238_1_0,distance_from_173_2_0,fill_per_m_1_173_2_0,fill_ratio_2,fill_ratio_22,distance_from_95_0_0,fill_per_m_2_95_0_0,distance_from_154_1_0,fill_per_m_2_154_1_0,distance_from_64_2_0,fill_per_m_2_64_2_0,fill_ratio_3,fill_ratio_33,distance_from_210_0_0,fill_per_m_3_210_0_0,distance_from_222_1_0,fill_per_m_3_222_1_0,distance_from_246_2_0,fill_per_m_3_246_2_0,fill_ratio_4,fill_ratio_44,distance_from_219_0_0,fill_per_m_4_219_0_0,distance_from_166_1_0,fill_per_m_4_166_1_0,distance_from_141_2_0,fill_per_m_4_141_2_0
12,1,76.714146,30.697422,0.46077876803272577,0.46077876803272577,1.0,46.077876803272574,1.0,46.077876803272574,1.0,46.077876803272574,0.49349413150909033,0.49349413150909033,0.3881965601233529,127.12480794581955,0.29879552175435203,165.16115389266287,0.23882487020387488,206.6343137077034,0.5226950293220568,0.5226950293220568,0.35993564197871125,145.21902483693796,0.25710433597270743,203.30074455747135,0.3115777398714329,167.75750075654884,0.5288768408925812,0.5288768408925812,0.19644094183196895,269.22943657283537,0.34492621918971467,153.33042589078767,0.1669733107881623,316.7433396368136,0.0,0.5344035013498946,0.24167777786054273,221.12231669817228,0.4310423168887664,123.97935896576979,0.04768005720713004,0.0
45,1,76.718126,30.698031,0.9208724005318132,0.9208724005318132,1.0,92.08724005318132,1.0,92.08724005318132,1.0,92.08724005318132,0.9254180683723074,0.9254180683723074,0.39101808394688253,236.668866828681,0.37330486168264493,247.89874533137657,0.2759006754602546,335.4171086491669,0.932089811674669,0.932089811674669,0.36288008541495204,256.85890439780616,0.33179853341340987,280.9204133863112,0.34831060791422913,267.60305040844304,0.9335871376727783,0.9335871376727783,0.20013939245649548,466.46845791525686,0.34794729778825695,268.3128001301255,0.20437306759792692,456.8053651322931,0.0,0.9393275882175781,0.24516760459995104,383.1369114815611,0.4336662440406017,216.60149968454408,0.08562997234394347,0.0
112,1,76.716695,30.700924,0.26924323094938096,0.26924323094938096,1.0,26.924323094938096,1.0,26.924323094938096,1.0,26.924323094938096,0.2702001172282774,0.2702001172282774,0.3762638365856442,71.81134378476874,0.3389402411655065,79.71910219310227,0.23317737456730953,115.87750215031298,0.3299781947699451,0.3299781947699451,0.3088363954505687,106.8456307711182,0.2963596941686637,111.34381674120249,0.2853512876107878,115.63928711617635,0.3754067554212211,0.3754067554212211,0.2353531895469588,159.50782572518233,0.387005972079577,97.0028326446676,0.1597930693445928,234.9330649702076,0.0,0.39992163780845263,0.28155502301342766,142.04031365811574,0.4749667161170071,84.19992901353802,0.041911065464643,0.0
215,1,76.708931,30.698582,0.25790282704493983,0.25790282704493983,1.0,25.790282704493983,1.0,25.790282704493983,1.0,25.790282704493983,0.27111482581477614,0.27111482581477614,0.4710853426328063,57.55110619650507,0.23081092260185562,117.46186998370261,0.2551221982128467,106.2686146928645,0.28460889052317195,0.28460889052317195,0.4120579362871997,69.07011501528338,0.17219001162434125,165.28768877958476,0.3021258994601456,94.20208298319542,0.3476256014960737,0.3476256014960737,0.2446674226054214,142.08086953067485,0.33435313750240686,103.96959457082147,0.19317087781605013,179.9575616295047,0.0,0.38017178739893,0.23549631658144526,161.4342818255713,0.3983939867211513,95.42608575189776,0.05228814103249824,0.0
50,1,76.707906,30.702046,0.2768776481472037,0.2768776481472037,1.0,27.687764814720374,1.0,27.687764814720374,1.0,27.687764814720374,0.31886128947834314,0.31886128947834314,0.3947496556809171,80.77557127398337,0.25334928562485215,125.8583732304255,0.19868254476148078,160.4878223505429,0.3599443144873784,0.3599443144873784,0.4024498824445959,89.43829534772716,0.21441688346016333,167.87125560205837,0.26662122118501413,135.00212507000913,0.3860875946165583,0.3860875946165583,0.2156759087937007,179.012851632799,0.35434259400954354,108.95884410841101,0.10787969004326596,357.8871930960452,0.3860875946165583,0.3860875946165583,0.2579193389073608,149.693154554507,0.43476022871134234,88.80471789265248,0.05323381700310234,725.2675392299185
36,1,76.691224,30.694111,0.7994103989090426,0.7994103989090426,1.0,79.94103989090426,1.0,79.94103989090426,1.0,79.94103989090426,0.815790534490513,0.815790534490513,0.4241565815396287,192.33240034359673,0.11908811688550067,685.0310138625073,0.2841069003071426,287.1421051754031,0.8274598029191206,0.8274598029191206,0.4857441783629667,170.34888729038167,0.08484355306469574,975.2771696019825,0.34386510199336767,240.63500428580284,0.8274598029191206,0.8274598029191206,0.26664504839637304,310.3225834852502,0.21293792293290587,388.5920326084157,0.20303226832760246,407.5508832832296,0.8274598029191206,0.8274598029191206,0.30380196032843454,272.36815786987336,0.2839600592259028,291.40006702873654,0.18095104073616328,457.28380425598283
146,1,76.695929,30.704942,0.74543947418433,0.74543947418433,1.0,74.54394741843299,1.0,74.54394741843299,1.0,74.54394741843299,0.74543947418433,0.74543947418433,0.507890499194847,146.7716910172698,0.19100017892288423,390.28208161276063,0.25918172600942324,287.6126668580128,0.7522789391723097,0.7522789391723097,0.458525675433888,164.06473606095287,0.20613109083318423,364.9517091922376,0.2960577324506471,254.09873032034886,0.771590888451985,0.771590888451985,0.28066440031013296,274.91583813243875,0.33100137174211247,233.10806368897516,0.18015148804198722,428.3011463508718,0.7891994458127954,0.7891994458127954,0.31688435617582156,249.04967078113265,0.40022663565336675,197.18813679765057,0.1812846663088209,435.33712027711346
69,1,76.696064,30.715001,0.618254771530296,0.618254771530296,1.0,61.825477153029595,1.0,61.825477153029595,1.0,61.825477153029595,0.6195348562262315,0.6195348562262315,0.48488122268610073,127.77043680804731,0.3194841182646061,193.91726248912147,0.1655863180253424,374.1461635323118,0.6195348562262315,0.6195348562262315,0.468920139651847,132.11948130148758,0.32664371688761934,189.6668523519711,0.1105129519763666,560.5993190361254,0.6428730214650834,0.6428730214650834,0.3277484801875046,196.14828453126506,0.4494250347908884,143.0434381040219,0.054749871823042556,1174.2000484364928,0.650483565371089,0.650483565371089,0.36481603554774283,178.30454310881336,0.5199895016968187,125.0955188996018,0.15305549451890915,424.99850620568566
291,1,76.711141,30.68668,0.7602278598896866,0.7602278598896866,1.0,76.02278598896865,1.0,76.02278598896865,1.0,76.02278598896865,0.7674540616767098,0.7674540616767098,0.38702115033809775,198.29770569548194,0.23767939691865878,322.89465205070184,0.39159993846108765,195.97910681310535,0.7677097652060126,0.7677097652060126,0.32638334346771775,235.21720105240178,0.20249232595110586,379.13030116083763,0.43988600649089005,174.52470728275185,0.7729088298358304,0.7729088298358304,0.15442603975120697,500.50420970520906,0.19124682232104265,404.14205080927417,0.2794892270273042,276.5433351605794,0.7743669581013694,0.7743669581013694,0.14768606363416584,524.3331286962588,0.26436091106894555,292.9203697211551,0.1913640392969912,404.6564657320884
136,1,76.699239,30.704057,0.7891712386073383,0.7891712386073383,1.0,78.91712386073382,1.0,78.91712386073382,1.0,78.91712386073382,0.79711831132429,0.79711831132429,0.4673174132822032,170.57320970038984,0.28492114216360337,279.76804573757465,0.20508847700759852,388.6704523603034,0.7999609510948115,0.7999609510948115,0.4138890502843789,193.2790806002639,0.2976778416903918,268.73379172334677,0.23802606859953906,336.0812350518991,0.8045752480695274,0.8045752480695274,0.29885280085733285,269.2212506496192,0.42754310873536955,188.18575989901504,0.08785724891703627,915.7755996085069,0.8173104308385675,0.8173104308385675,0.3380589932794918,241.76562289021916,0.5021788391145198,162.75286156615277,0.20615368724136374,396.4568578788816
77,1,76.6847,30.693087,0.7474709381337565,0.7474709381337565,1.0,74.74709381337566,1.0,74.74709381337566,1.0,74.74709381337566,0.7611972275429394,0.7611972275429394,0.4711330783426772,161.56734955240927,0.04915265091313435,1548.6392155901722,0.30029516041706694,253.48301533922344,0.7611972275429394,0.7611972275429394,0.5297343556246398,143.69414017812167,0.05288436348394083,1439.361613521337,0.3395858439433898,224.15458156431097,0.7611972275429394,0.7611972275429394,0.3212649399491183,236.93753438003452,0.26390368572110545,288.4375128990718,0.22315175437064466,341.1119171748147,0.7802187588879941,0.7802187588879941,0.3566201512478824,218.78145588740819,0.3314820313091267,235.3728664587535,0.2289094201000169,340.84169998206926
101,1,76.717025,30.708136,0.24247050363472966,0.24247050363472966,1.0,24.247050363472965,1.0,24.247050363472965,1.0,24.247050363472965,0.2875726748661177,0.2875726748661177,0.40426893567506633,71.13400251392454,0.388284062397731,74.06244621278027,0.17486636849569107,164.45282036791647,0.2909186586743056,0.2909186586743056,0.3398203701683575,85.60954086718684,0.35505617977528087,81.93595133548482,0.22144649285480528,131.37198739248075,0.32608028181035753,0.32608028181035753,0.3408239700374532,95.67410466303897,0.48579324388204065,67.12326404636778,0.17136104141667577,190.28845711638252,0.3925734194906433,0.3925734194906433,0.3220391985745973,121.90237127288944,0.5698701865386713,68.88821853887303,0.1235009636013236,317.87073399517664
