id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,fill_ratio_1,fill_ratio_11,distance_from_74_0_0,fill_per_m_1_74_0_0,distance_from_139_1_0,fill_per_m_1_139_1_0,fill_ratio_2,fill_ratio_22,distance_from_123_0_0,fill_per_m_2_123_0_0,distance_from_88_1_0,fill_per_m_2_88_1_0,fill_ratio_3,fill_ratio_33,distance_from_145_0_0,fill_per_m_3_145_0_0,distance_from_231_1_0,fill_per_m_3_231_1_0,fill_ratio_4,fill_ratio_44,distance_from_98_1_0,fill_per_m_4_98_1_0
10,0,76.782044,30.751951,0.15601864044243652,0.15601864044243652,1.0,15.601864044243651,1.0,15.601864044243651,0.17249678467102394,0.17249678467102394,0.851103790746841,20.267420559795482,0.33122572397856337,52.07831764968466,0.22096990236752304,0.22096990236752304,0.7523083730763558,29.37225083165406,0.25686611927823394,86.02532050097717,0.22096990236752304,0.22096990236752304,0.6823835980136683,32.38206530912206,0.27818476817935983,79.43278268386447,0.27089597386894676,0.27089597386894676,0.3575790353508039,75.75834908866611
206,0,76.779421,30.710251,0.5426960831582485,0.5426960831582485,0.5791049359023567,93.7129092696514,0.5791049359023567,93.7129092696514,0.5426960831582485,0.5426960831582485,0.21025562293697705,258.1125182658818,0.7548498174121878,71.89457699264538,0.5651778696854998,0.5651778696854998,0.34353924267181346,164.51624719491505,0.9340929278750727,60.505529248701016,0.5925455153506017,0.5925455153506017,0.4869775959819715,121.67818812193129,0.7326651240829487,80.8753543567766,0.5977967774178878,0.5977967774178878,0.8576911688909846,69.69837152349994
48,0,76.794879,30.751573,0.13949386065204183,0.13949386065204183,0.9956059830860444,14.010950418322887,0.9956059830860444,14.010950418322887,0.19503714799275582,0.19503714799275582,0.8961186183926726,21.76465748949454,0.24197189033015318,80.6032253278022,0.2332063797736887,0.2332063797736887,0.795337125430122,29.321701743467536,0.15838524894413178,147.23996163048557,0.2421830039072504,0.2421830039072504,0.7239995585919081,33.45071154162955,0.3116240808178088,77.71639575211225,0.26837825813685356,0.26837825813685356,0.3926224656654728,68.35529843713034
43,0,76.786779,30.705302,0.43194501864211576,0.43194501864211576,0.4186600414758844,103.17321355040198,0.4186600414758844,103.17321355040198,0.43819657303571263,0.43819657303571263,0.28560868940311684,153.42550464815466,0.6907172042789972,63.4408076592102,0.46646294046574094,0.46646294046574094,0.3007617600558487,155.093832533472,0.8620824179208674,54.10885673677649,0.4976382744484644,0.4976382744484644,0.42907007781861484,115.98065215324479,0.7641623719278072,65.1220594901888,0.5311738201913349,0.5311738201913349,0.8057922509906986,65.91945002428005
44,0,76.801385,30.731702,0.2912291401980419,0.2912291401980419,1.0,29.122914019804192,1.0,29.122914019804192,0.33825621213512563,0.33825621213512563,0.8520651887955026,39.6983959188958,0.36440924384874207,92.82317006083633,0.3819443634158901,0.3819443634158901,0.7129643732432395,53.57131123936028,0.5829052491657551,65.52426212708204,0.4161756396479396,0.4161756396479396,0.6145027069688871,67.7255990784449,0.6129242187175475,67.9000155221024,0.4161756396479396,0.4161756396479396,0.7247199567992689,57.42571813338526
268,0,76.801279,30.691834,0.32518332202674705,0.32518332202674705,0.15152485256950293,214.60725188799555,0.15152485256950293,214.60725188799555,0.3273042158943997,0.3273042158943997,0.27647009267059813,118.38684348558749,0.731575400168492,44.739642122878514,0.39063615666917506,0.39063615666917506,0.27635214827295707,141.3544852502243,0.8815164279696714,44.31410967222665,0.4284247949862824,0.4284247949862824,0.1669250210614996,256.65702616771836,0.8018028643639427,53.43268451979713,0.4385422753702883,0.4385422753702883,0.8332771693344566,52.6286200449431
29,0,76.79506,30.736182,0.18182496720710062,0.18182496720710062,1.0,18.182496720710063,1.0,18.182496720710063,0.2548099891605834,0.2548099891605834,0.7929294784663802,32.13526499902819,0.2408189755458408,105.80976377921654,0.26065648032686983,0.26065648032686983,0.6699117103216878,38.909079556424544,0.4596083905808016,56.712733202603495,0.2942626793930076,0.2942626793930076,0.5828343313373254,50.488219991745474,0.4861565213132018,60.52838262832468,0.3078332330846255,0.3078332330846255,0.585026266485434,52.61870290610105
83,0,76.767487,30.724379,0.17052412368729153,0.17052412368729153,0.9633280591455816,17.701563041622286,0.9633280591455816,17.701563041622286,0.23645180393813703,0.23645180393813703,0.6213086520016242,38.057059591296166,0.7009955612809275,33.73085608503272,0.28447462154661635,0.28447462154661635,0.7228951090076592,39.35212979060318,0.7922063374266631,35.909157514528346,0.32283367708820243,0.32283367708820243,0.8978954590643684,35.95448376858971,0.6586386994693141,49.015291289187786,0.36535297687884677,0.36535297687884677,0.7154318999677948,51.067470837586804
167,0,76.788734,30.715511,0.32533033076326434,0.32533033076326434,0.7087351887572334,45.902945969668984,0.7087351887572334,45.902945969668984,0.32533033076326434,0.32533033076326434,0.41609258748966654,78.18700465827062,0.6178609510345406,52.65429547190743,0.3686724109571401,0.3686724109571401,0.2889525201576671,127.58926994510163,0.8136748655157128,45.30954888516471,0.3686724109571401,0.3686724109571401,0.4065798459271328,90.6765090917009,0.7169060826434399,51.42548234459643,0.37628848632254286,0.37628848632254286,0.7413468796051134,50.75741149986052
262,0,76.777493,30.713325,0.3109823217156622,0.3109823217156622,0.5687695797774658,54.676328125237596,0.5687695797774658,54.676328125237596,0.3109823217156622,0.3109823217156622,0.30489359403694505,101.99700085465861,0.752922112995571,41.303385349965346,0.3329603065370913,0.3329603065370913,0.33671815923085235,98.88397682431358,0.9424651614994058,35.328659364699625,0.3872436645857878,0.3872436645857878,0.4780166360591984,81.01049950442119,0.8368801987684995,46.27229383078143,0.4407727482261736,0.4407727482261736,0.8699146591768392,50.668504499424905
55,0,76.773296,30.7083,0.3663618432936917,0.3663618432936917,0.603833663031175,60.67264310084961,0.603833663031175,60.67264310084961,0.3807134798435105,0.3807134798435105,0.22783002401328661,167.1041740404276,0.6827072600522579,55.7652601811161,0.3807134798435105,0.3807134798435105,0.3770826501359342,100.96287371117907,0.8430144608646899,45.160966687689815,0.3807134798435105,0.3807134798435105,0.5092932477176798,74.75329420714294,0.7421163427870222,51.30105050829885,0.39349144888975773,0.39349144888975773,0.7850123239995346,50.12551228303914
199,0,76.798519,30.718065,0.3567533266935893,0.3567533266935893,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,0.3785613052179737,0.3785613052179737,0.5439336218268791,69.59696735541392,0.5287815462760908,71.59124744121023,0.3893247396150423,0.3893247396150423,0.41303892197112596,94.25860830671512,0.7481969153382402,52.035063448375595,0.3893247396150423,0.3893247396150423,0.34292512729469493,113.5305373176908,0.7285694911910838,53.436871063399096,0.3996411859780167,0.3996411859780167,0.8397997805476445,47.58767449515233
224,0,76.772117,30.729533,0.1987156815341724,0.1987156815341724,1.0,19.87156815341724,1.0,19.87156815341724,0.24425335872436538,0.24425335872436538,0.6834363619869627,35.73900545973947,0.5776343584360379,42.285116035287196,0.2494953157414569,0.2494953157414569,0.7216152819356427,34.57456098659897,0.6223319466583725,40.090391804748,0.25532933665859275,0.25532933665859275,0.8911265762088046,28.652420820492416,0.5087671552427977,50.18589231389014,0.2582567963838769,0.2582567963838769,0.544094967795446,47.465389623116174
203,0,76.769154,30.698312,0.28093450968738076,0.28093450968738076,0.5040780997719593,55.73233786876938,0.5040780997719593,55.73233786876938,0.3087433138282624,0.3087433138282624,0.19109642625297535,161.56414846792842,0.7047372538575496,43.80970526792522,0.37518625422110874,0.37518625422110874,0.3253075220134161,115.33279399719369,0.8501007040964096,44.13433048733941,0.386940322867836,0.386940322867836,0.4341678179669424,89.12229484896959,0.7687967108876941,50.3306423386039,0.4178028058211393,0.4178028058211393,0.9007690130998552,46.382901692336915
129,0,76.790718,30.708712,0.31171107608941095,0.31171107608941095,0.5105915113208171,61.04901260169115,0.5105915113208171,61.04901260169115,0.31285279798168764,0.31285279798168764,0.24068201155839417,129.985949492442,0.6671049869056432,46.89708578448061,0.33952578585173426,0.33952578585173426,0.14845795993237343,228.70163782824264,0.8615423715703282,39.409064145374835,0.33952578585173426,0.33952578585173426,0.2569477441241146,132.13806838783984,0.7567322673679789,44.8673593677527,0.3578128405592587,0.3578128405592587,0.7948329778887697,45.01736220226782
255,0,76.770453,30.710377,0.3308980248526492,0.3308980248526492,0.7032455988205707,47.05298197494671,0.7032455988205707,47.05298197494671,0.3308980248526492,0.3308980248526492,0.42942936432226175,77.05528600143177,0.7256959500476975,45.59733657475977,0.36155981626713485,0.36155981626713485,0.4703950221143006,76.86301922201888,0.9028705229381667,40.04558871747509,0.36155981626713485,0.36155981626713485,0.6121758737316798,59.06142855045094,0.7969278466741827,45.369203470054615,0.36155981626713485,0.36155981626713485,0.8273566906599602,43.700597378227314
119,0,76.794488,30.691011,0.2587799816000169,0.2587799816000169,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.2587799816000169,0.2587799816000169,0.2784136188683724,92.9480327333995,0.7445953507299455,34.75444499436216,0.2675385951704124,0.2675385951704124,0.17333028129609848,154.35190733544056,0.8872780914593824,30.152733144843992,0.3358573566946175,0.3358573566946175,0.16915068586058973,198.55512555912648,0.817598385811418,41.07852492410427,0.3604619888564947,0.3604619888564947,0.8387422215439917,42.976492609724744
11,0,76.783378,30.716465,0.15599452033620265,0.15599452033620265,0.7479769647023781,20.855524661548003,0.7479769647023781,20.855524661548003,0.2276694415277891,0.2276694415277891,0.4166956262721541,54.636868537490386,0.6260983964652733,36.363204699633314,0.2905733313293818,0.2905733313293818,0.3209179367522216,90.54443458974727,0.8251253537208956,35.2156590533843,0.3021098106842676,0.3021098106842676,0.4326689172417217,69.82470860403548,0.7067343494017774,42.747294077327865,0.31498735159740304,0.31498735159740304,0.761530060070496,41.3624317821734
177,0,76.792508,30.72101,0.2713490317738959,0.2713490317738959,0.892940177365688,30.38826549102289,0.892940177365688,30.38826549102289,0.2713490317738959,0.2713490317738959,0.5528825404780799,49.07896558629962,0.6467443511673558,41.956150260008975,0.27267676686428083,0.27267676686428083,0.4050731598657924,67.31543678544963,0.8742847596374723,31.188553141123947,0.27267676686428083,0.27267676686428083,0.5343941861922065,51.02539921087516,0.7536788762199113,36.17943602610911,0.3176438727973808,0.3176438727973808,0.7902379261858024,40.195979245204654
