Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_ratio_1,distance_from_74_0_0,fill_per_m_1_74_0_0,distance_from_139_1_0,fill_per_m_1_139_1_0,distance_from_55_2_0,fill_per_m_1_55_2_0,distance_from_32_3_0,fill_per_m_1_32_3_0,fill_per_m_1_139_1_1,fill_per_m_1_55_2_2,fill_per_m_1_32_3_3,fill_ratio_2,distance_from_149_0_0,fill_per_m_2_149_0_0,distance_from_217_1_0,fill_per_m_2_217_1_0,distance_from_137_2_0,fill_per_m_2_137_2_0,distance_from_59_3_0,fill_per_m_2_59_3_0,fill_per_m_2_217_1_1,fill_per_m_2_137_2_2,fill_per_m_2_59_3_3,fill_ratio_3,distance_from_232_0_0,fill_per_m_3_232_0_0,distance_from_17_1_0,fill_per_m_3_17_1_0,distance_from_87_2_0,fill_per_m_3_87_2_0,distance_from_26_3_0,fill_per_m_3_26_3_0,fill_per_m_3_17_1_1,fill_per_m_3_87_2_2,fill_per_m_3_26_3_3,fill_ratio_4,distance_from_230_0_0,fill_per_m_4_230_0_0,distance_from_10_1_0,fill_per_m_4_10_1_0,distance_from_159_2_0,fill_per_m_4_159_2_0,distance_from_43_3_0,fill_per_m_4_43_3_0,fill_per_m_4_10_1_1,fill_per_m_4_159_2_2,fill_per_m_4_43_3_3,fill_ratio_5,distance_from_11_3_0,fill_per_m_5_11_3_0,fill_per_m_5_11_3_3
0,76.769154,30.698312,0.28093450968738076,0.5040780997719593,55.73233786876938,0.5040780997719593,55.73233786876938,0.5040780997719593,55.73233786876938,0.5040780997719593,55.73233786876938,,,,0.29347259786403423,0.19109642625297535,153.57304352491255,0.7047372538575496,41.64283869735012,0.1869101319972702,157.01267487645902,0.41024851440651167,71.5353225077702,,,,0.34011735161097006,0.05134244386370824,662.4486993915465,0.8775904256204539,38.755818395638045,0.6746092514606256,50.41694149236278,0.6084940992393096,55.89493012934019,,,,0.3786128441809452,0.26013282953542954,145.54596774928746,0.7882467500041613,48.03227468796369,0.43568254073938445,86.90108250342374,0.4357657672653428,86.88448534104413,,,,0.42639673445891163,0.21921034672170717,194.51487616149458,0.7614061953825924,56.001216833369114,0.43506666444729264,98.00721804337842,0.24853105181683505,171.5667846499768,,,,0.4337893173939092,0.3365930389333689,128.8764969021778,
0,76.774891,30.736846,0.388677289689482,1.0,38.8677289689482,1.0,38.8677289689482,1.0,38.8677289689482,1.0,38.8677289689482,,,,0.388677289689482,0.7254344356270934,53.57855522167133,0.4378189420677562,88.77580486897502,0.533462221522829,72.85938422780121,0.6841490007418565,56.81178943008322,,,,0.39148953566970024,0.7204887260301688,54.336663645907976,0.462199042330778,84.70150299219492,0.29295461187419913,133.63487714534224,0.2797023582042578,139.96647657286027,,,,0.39148953566970024,0.42694962120360586,91.69455041699281,0.47143852707776,83.04148116539639,0.42462288964323447,92.19699295971239,0.5316862621675696,73.63168159991237,,,,0.4495445390289007,0.5351370186363329,84.00550202534222,0.41302295258862937,108.8425077132812,0.39648854618618345,113.38146923866071,0.5815817278510892,77.29688150450353,,,,0.4609022912367948,0.37863903064091897,121.72603824191859,
0,76.801279,30.691834,0.32518332202674705,0.15152485256950293,214.60725188799555,0.15152485256950293,214.60725188799555,0.15152485256950293,214.60725188799555,0.15152485256950293,214.60725188799555,,,,0.3273042158943997,0.27647009267059813,118.38684348558749,0.731575400168492,44.739642122878514,0.35981465880370683,90.96466969483785,0.14271272114574557,229.34480771349024,,,,0.3273042158943997,0.3481044650379107,94.0247106163244,0.9171524852569504,35.68700092468286,0.7064953664700927,46.32786447414799,0.6965627632687448,46.98847442812854,,,,0.38725103745634265,0.41898062342038755,92.42695623844905,0.8161078348778433,47.45096430967449,0.4607076663858467,84.05569642334028,0.38817186183656277,99.76277920407125,,,,0.38725103745634265,0.49469250210614996,78.28116169289488,0.7991238416175231,48.459452376305,0.4600758213984836,84.17113428808824,0.306318449873631,126.42106200788744,,,,0.4084317643805408,0.35279696714406067,115.7696359146314,
0,76.779187,30.743609,0.3584657285442726,1.0,35.84657285442726,1.0,35.84657285442726,1.0,35.84657285442726,1.0,35.84657285442726,,,,0.4050382732995893,0.7541640248382195,53.70692050532066,0.34135442770447755,118.65622368614626,0.5766029608606826,70.24561106918313,0.717198554794038,56.47505430569453,,,,0.45593490391832237,0.7440596600344193,61.27665944115709,0.299115364874249,152.42777786089383,0.15774483459637895,289.03317505446125,0.14587925082777292,312.5426689067696,,,,0.4744768350055958,0.5246017129112447,90.44515550140238,0.30585831748236264,155.12961652022315,0.3988607429324799,118.95801815871268,0.5512313436591085,86.0758083631436,,,,0.4744768350055958,0.6033634250173606,78.63864717884476,0.15811720660608072,300.0791913733118,0.4247154373358293,111.7164089871354,0.619687408794018,76.56712533969046,,,,0.5009325787548448,0.44365608928876954,112.9101100714961,
0,76.772117,30.729533,0.1987156815341724,1.0,19.87156815341724,1.0,19.87156815341724,1.0,19.87156815341724,1.0,19.87156815341724,,,,0.2585308672132318,0.6834363619869627,37.82808196824675,0.5776343584360379,44.75683681857356,0.4576027370631002,56.496792146062326,0.8538807459533715,30.27716322664917,,,,0.3298001805933661,0.6732371732566126,48.98722080333771,0.6771639257156927,48.703152673822835,0.3490662623277996,94.480680657605,0.33378691860088383,98.80560387919672,,,,0.3546406105962378,0.3474203957855449,102.07823573350305,0.6163964594429973,57.534498318940145,0.5624327721835595,63.05475572118597,0.6858598032735896,51.70744938011356,,,,0.3546406105962378,0.472169303941008,75.10878145533704,0.49917706672887263,71.04505279463497,0.5299819861850887,66.91559710340505,0.513082695074064,69.11958130746255,,,,0.3951627517930615,0.35355027668701317,111.76988899456768,
0,76.794488,30.691011,0.2587799816000169,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,,,,0.2587799816000169,0.2784136188683724,92.9480327333995,0.7445953507299455,34.75444499436216,0.3622768197772013,71.43155936920434,0.1438102989300914,179.9453749316064,,,,0.2587799816000169,0.333969174423928,77.48618777358514,0.9237584142970989,28.013815906286098,0.7147447309968293,36.205930645911245,0.7011631653017278,36.90724133927621,,,,0.30543226861397127,0.4073113247537175,74.98742363685865,0.8214642996422334,37.1814415729319,0.4638079251233532,65.85318017857053,0.3908133679230887,78.15297369103294,,,,0.30543226861397127,0.48317988368346987,63.21295213814392,0.8043644132458415,37.97187737103688,0.4728114349661733,64.59917126069996,0.30845075198806315,99.02140508504621,,,,0.31716595296493016,0.3552147447309968,89.28851002655284,
0,76.801385,30.731702,0.2912291401980419,1.0,29.122914019804192,1.0,29.122914019804192,1.0,29.122914019804192,1.0,29.122914019804192,,,,0.2912291401980419,0.8520651887955026,34.179208824354106,0.36440924384874207,79.91815386519791,0.6314368397003641,46.1216580800447,0.6904362996912254,42.18045029328331,,,,0.3177805906941883,0.8516221043740739,37.31474195679209,0.6318383849572838,50.294600369313144,0.6590465377106381,48.21823232666969,0.636213843618892,49.94870732246229,,,,0.3177805906941883,0.6552110881876462,48.50049036459209,0.5012807909056922,63.39372991333584,0.2876725606125642,110.46607643687416,0.4144085515293336,76.68292305297528,,,,0.3485175860799333,0.7085612218052921,49.18665816793789,0.4350950554547846,80.10148166718282,0.25300120463577075,137.753330693295,0.6819900029077415,51.10303444243891,,,,0.3665556779374784,0.42885033439027426,85.4740333731197,
0,76.767487,30.724379,0.17052412368729153,0.9633280591455816,17.701563041622286,0.9633280591455816,17.701563041622286,0.9633280591455816,17.701563041622286,0.9633280591455816,17.701563041622286,,,,0.17052412368729153,0.6213086520016242,27.445959932784866,0.7009955612809275,24.325991932915127,0.3772911211616282,45.1969617419755,0.805452483302295,21.171220801027935,,,,0.22717788787799634,0.5901956116890936,38.4919649313947,0.8416763515689542,26.991121641295734,0.48877718190346836,46.478824357816094,0.4169875519834213,54.48073612687329,,,,0.2492583496759095,0.22031169049386,113.13895740945995,0.745886833667054,33.417716793640636,0.6723329179327052,37.07364953099889,0.7619894422896509,32.71152273802244,,,,0.31713730872182067,0.3921055210944173,80.88060271037483,0.6731170449612838,47.114734516945965,0.6372712379405464,49.76488657274184,0.4372488343111584,72.5301667690981,,,,0.3198217880830004,0.37443465841466317,85.4145792585305,
0,76.766896,30.748096,0.29214464853521815,0.9822726145747908,29.74170756676166,0.9822726145747908,29.74170756676166,0.9822726145747908,29.74170756676166,0.9822726145747908,29.74170756676166,,,,0.3035856235574425,0.765376766540156,39.664860083196,0.6027024965193676,50.370726073089514,0.5973337402017813,50.82345146866981,0.7143115976579635,42.500447221187294,,,,0.3478144584426043,0.748946274292907,46.44050853594029,0.295376957259741,117.75273930279947,0.15121202296263803,230.0177271806908,0.19907310281692825,174.71695247672994,,,,0.3478144584426043,0.5230198539087979,66.5011960527324,0.46589933820304,74.65442208699294,0.5856521656208876,59.389255066420475,0.5849655751149085,59.4589619011821,,,,0.38174817441164666,0.6140407758472717,62.169841063877094,0.3259111628173097,117.13258641148063,0.561774073579616,67.95403924199509,0.6219174947075315,61.38244665253723,,,,0.38174817441164666,0.4551236816508687,83.87789732824552,
0,76.804076,30.697282,0.06505159298527952,0.28439924350611756,22.873335450303415,0.28439924350611756,22.873335450303415,0.28439924350611756,22.873335450303415,0.28439924350611756,22.873335450303415,,,,0.12708558519318208,0.3086765216720059,41.17112131003632,0.709309506349145,17.916802757557637,0.4041259793894013,31.44702188787694,0.08230730634142576,154.40377147808462,,,,0.17086366548247814,0.39092593307344936,43.707426657308844,0.9132251341232775,18.709917094705478,0.7158130379404839,23.869873336490492,0.7030279053610714,24.30396634038637,,,,0.17086366548247814,0.47440078737118374,36.01673311490309,0.799104558261608,21.381890982348946,0.4411594426647111,38.73059237957591,0.3498012273727276,48.84593080641648,,,,0.23347483910516265,0.5607510903547029,41.63609186341095,0.7796422092709097,29.94640827918989,0.44044540507159674,53.00880345594934,0.34285383457485813,68.09748515564178,,,,0.0,0.39608823188853287,75.85098835490909,0.0
0,76.780351,30.73344,0.046450412719997725,1.0,4.645041271999773,1.0,4.645041271999773,1.0,4.645041271999773,1.0,4.645041271999773,,,,0.13862574309412937,0.7413490046590427,18.699120417364743,0.4149936467598475,33.40430490357618,0.5605040237187632,24.73233683041066,0.7024565861922915,19.734421431729842,,,,0.13862574309412937,0.604849639983058,22.91904201150096,0.6195044472681068,22.376876179895355,0.37562473528166035,36.90538190733939,0.2993434985175773,46.30992280795747,,,,0.22415717443322453,0.4546378653113088,49.30455457768242,0.3597628123676408,62.306932992329074,0.311573485811097,71.94359746295234,0.4220669207962728,53.1093917548262,,,,0.2676771445135955,0.4954468445573909,54.0274193799187,0.3047437526471834,87.83679474587893,0.2850592969080898,93.90226784987169,0.6058343922066921,44.18322035805987,,,,0.31295335448411155,0.4146548072850487,75.47322471266469,
0,76.807766,30.733979,0.21233911067827616,1.0,21.233911067827616,1.0,21.233911067827616,1.0,21.233911067827616,1.0,21.233911067827616,,,,0.2668369893514818,0.8503041734186967,31.38135712996073,0.2489971575060436,107.16467289190048,0.6386446351247244,41.78176323353437,0.6942990728687937,38.43257175167045,,,,0.2668369893514818,0.8498791275934435,31.39705173217627,0.6753978163270727,39.50812142132564,0.7815530111840182,34.141892556620775,0.7596498685014478,35.12631284697883,,,,0.30016225890233417,0.6614642828679966,45.37845302861731,0.38456021039768346,78.05338430409344,0.30888877082060406,97.17486916242156,0.4382488111999575,68.49128879105635,,,,0.3161635453545118,0.7126424567648699,44.364960626928685,0.5522806365061232,57.246900299573774,0.2756289349945541,114.70622464247398,0.7812209441330393,40.47043896210112,,,,0.3161635453545118,0.45372313577557577,69.68204185005351,
0,76.775422,30.74005,0.1195942459383017,1.0,11.959424593830171,1.0,11.959424593830171,1.0,11.959424593830171,1.0,11.959424593830171,,,,0.1443136062857443,0.7618300067279659,18.943019441511154,0.3766978363251655,38.3101765843892,0.5897890928946828,24.46868007976438,0.7260060259172947,19.877742213421275,,,,0.17160791696262434,0.7520403287927688,22.818977971314673,0.3357742523669764,51.10812272022264,0.1839854909952514,93.27252710761496,0.1724894448940589,99.48893804373017,,,,0.25334035852679504,0.5394171046344959,46.9655775373412,0.34230720477393056,74.00964834909281,0.43241319461372696,58.58756432099696,0.580038417660423,43.67647914575037,,,,0.263522666233674,0.6157161383425802,42.79937617731432,0.19916729233499417,132.31222011616032,0.45746267929054085,57.6052819526961,0.6315414842477841,41.726897251658826,,,,0.31605924633923077,0.460992423725343,68.56061619952725,
0,76.812959,30.734825,0.19967378215835974,0.9281492009936105,21.513112541022842,0.9281492009936105,21.513112541022842,0.9281492009936105,21.513112541022842,0.9281492009936105,21.513112541022842,,,,0.2125436721173048,0.8445690147580398,25.16593296738412,0.19892137458322817,106.84808133998546,0.7347139384439633,28.928765468564134,0.6979583161753962,30.452201398212555,,,,0.24862908595611283,0.8491916951156334,29.278322831720264,0.6253503540069871,39.75836654812782,0.8311658984338678,29.913292451554444,0.8014372816514127,31.022899938445182,,,,0.2925327638199713,0.7129421766448374,41.03176574524652,0.3319429869422563,88.12741203381992,0.345465655344642,84.67781363914047,0.43316374649645994,67.53399059502364,,,,0.33626331160812845,0.7641237496845152,44.00639448086281,0.6061688872358231,55.47353529500914,0.3270812024282356,102.80728733773917,0.694810111449104,48.396433222138036,,,,0.33626331160812845,0.5076048405308112,66.24509554646723,
0,76.76597,30.7442,0.18485445552552704,1.0,18.485445552552704,1.0,18.485445552552704,1.0,18.485445552552704,1.0,18.485445552552704,,,,0.21482864537520205,0.7620202846871073,28.191985133756997,0.5699782733658746,37.69067268241319,0.5901168171942439,36.404426905950835,0.7262249242490671,29.581557751868633,,,,0.22027469603187122,0.6881107571196134,32.011517586780165,0.3344829937937821,65.85527519156223,0.08892331375013397,247.71309878399504,0.09188515086857822,239.72828465714377,,,,0.22027469603187122,0.45728231958612225,48.170394217567335,0.4724325061623749,46.6256434852861,0.5012811894114324,43.94234227909122,0.5940724286090083,37.07876101027507,,,,0.2508589567613789,0.550268416488859,45.58847087064426,0.3294069505743431,76.15472482410875,0.528746382953848,47.44409888157576,0.6318261089839146,39.70379716735724,,,,0.29072176190867866,0.4614230458207894,63.00547069371804,
0,76.771048,30.761639,0.3046137691733707,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,,,,0.3046137691733707,0.8955157525755567,34.01545626609954,0.5015089984183302,60.739442389681564,0.7475997093147522,40.74557084199228,0.7957679647757877,38.2792199054152,,,,0.31594400488537583,0.8395075449920916,37.63444495169512,0.2259821314068311,139.80928621147845,0.22118582481939042,142.84098230226115,0.31346129183943916,100.7920317789057,,,,0.3721638349556587,0.6369426751592356,58.429722088038424,0.4014448766725089,92.7060865841521,0.49589193348437566,75.04938270333544,0.6253323643825076,59.51456475839958,,,,0.3792933912754871,0.7185482836746035,52.786068785219044,0.29137776257854914,130.1723878716509,0.5836190313341598,64.98989424803678,0.7842004018296072,48.36689580757201,,,,0.39074673289179584,0.637737784807421,61.270751428001155,
0,76.778731,30.756758,0.14092422497476265,0.8862341250529818,15.901466778469826,0.8862341250529818,15.901466778469826,0.8862341250529818,15.901466778469826,0.8862341250529818,15.901466778469826,,,,0.2175577835494998,0.8023264940895747,27.115866813842356,0.29926531765592373,72.69729257422136,0.6665279979906125,32.640456845829895,0.7107502237013548,30.60959761877105,,,,0.2479298372915456,0.7991397309304407,31.024591532056625,0.03362584574810442,737.3192607520424,0.21273606379805654,116.54339789181084,0.2679549771589143,92.52667739943023,,,,0.2479298372915456,0.5436806329570965,45.602109448528125,0.26273527888102227,94.36488253403488,0.43544057393133545,56.93769761810061,0.5542770129197344,44.7303120123166,,,,0.300881575866957,0.6212147376022353,48.43439114601494,0.24768057016373368,121.47968476818906,0.4556050925417183,66.0399940194712,0.7001302962276886,42.97508299356719,,,,0.33321823005194007,0.5656661590869845,58.90722375716662,
0,76.811364,30.712464,0.07404465173409036,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,,,,0.127463375474606,0.4472786060714927,28.497534589041432,0.6048979103047721,21.071882263634336,0.5631040057481588,22.63584953640206,0.19493443506376862,65.38781895200256,,,,0.17583279685163306,0.5491048440213161,32.021716574914656,0.8686904975749955,20.241132755852796,0.75809831746602,23.193930496952245,0.7439794024309923,23.6340947447053,,,,0.17583279685163306,0.6472067540865817,27.16794837838027,0.7250583797377403,24.250846795982586,0.24614094964373393,71.43581639143532,0.13802766301419075,127.3895341063302,,,,0.22479910184926383,0.7574756002634573,29.677405024145536,0.7009161128076163,32.07218349551132,0.24525477516316388,91.65941894493542,0.48706065505059576,46.15423141208393,,,,0.2535181325316309,0.4308484521884917,58.84160224874601,
