Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_ratio_1,distance_from_140_0_0,fill_per_m_1_140_0_0,distance_from_275_1_0,fill_per_m_1_275_1_0,distance_from_108_2_0,fill_per_m_1_108_2_0,distance_from_194_3_0,fill_per_m_1_194_3_0,fill_per_m_1_275_1_1,fill_per_m_1_108_2_2,fill_per_m_1_194_3_3,fill_ratio_2,distance_from_97_0_0,fill_per_m_2_97_0_0,distance_from_31_1_0,fill_per_m_2_31_1_0,distance_from_267_2_0,fill_per_m_2_267_2_0,distance_from_151_3_0,fill_per_m_2_151_3_0,fill_per_m_2_31_1_1,fill_per_m_2_267_2_2,fill_per_m_2_151_3_3,fill_ratio_3,distance_from_68_0_0,fill_per_m_3_68_0_0,distance_from_165_1_0,fill_per_m_3_165_1_0,distance_from_247_2_0,fill_per_m_3_247_2_0,distance_from_135_3_0,fill_per_m_3_135_3_0,fill_per_m_3_165_1_1,fill_per_m_3_247_2_2,fill_per_m_3_135_3_3,fill_ratio_4,distance_from_297_0_0,fill_per_m_4_297_0_0,distance_from_127_2_0,fill_per_m_4_127_2_0,distance_from_237_3_0,fill_per_m_4_237_3_0,fill_per_m_4_127_2_2,fill_per_m_4_237_3_3,fill_ratio_5,distance_from_278_2_0,fill_per_m_5_278_2_0,fill_per_m_5_278_2_2
2,76.764892,30.731457,0.6734324333249173,0.9213808730132792,73.08947396775532,0.9213808730132792,73.08947396775532,0.9213808730132792,73.08947396775532,0.9213808730132792,73.08947396775532,,,,0.6734324333249173,0.53557305794307,125.74053592451276,0.7364075078706275,91.4483388785909,0.833513077769426,80.79446517229192,0.2981687854722921,225.85611443472087,,,,0.704030436959361,0.3055328605509984,230.42707605647112,0.5793108707256227,121.52895319874098,0.5867076266108914,119.99681017037109,0.43617983158491014,161.408296757139,,,,0.7133655210708153,0.5032081658441997,141.7635025604261,0.38256152161835355,186.4707977041336,0.6887697855049728,103.57096610267392,0.5415863263505343,131.71778650281124,,,,0.7383979669632832,0.5001579572317177,147.63295400720605,0.8672505637439132,85.14240264954404,0.46557077028661065,158.60058536508146,,,0.7497520018201225,0.9653474514417683,77.66654386463142,
2,76.746844,30.686661,0.4453052550026655,0.8572543732037043,51.9455215303813,0.8572543732037043,51.9455215303813,0.8572543732037043,51.9455215303813,0.8572543732037043,51.9455215303813,,,,0.47677376570275815,0.3175850690132349,150.12474206805018,0.6452205230103253,73.89314950465834,0.07097363658943334,671.7617817173269,0.6113703296313381,77.98444618505728,,,,0.5131398322527164,0.5809530568072951,88.3272454185446,0.6267874250434659,81.86823981306448,0.260493914771316,196.98726271713286,1.0,51.31398322527164,,,,0.5602916931248128,0.35688180818223747,156.99642858755814,0.5355089947840896,104.62787713784624,0.38560479721818114,145.30205463387713,0.9129528439129971,61.3713727779578,,,,0.6024189799053439,0.45284391299719684,133.0301595351405,0.6415126139871553,93.90602254274704,0.9192509668949366,65.53367922366252,,,0.6097534055957551,0.8316538338714827,73.3181740721683,
2,76.7537,30.695318,0.43088752366180594,0.8394026248302912,51.33263953623232,0.8394026248302912,51.33263953623232,0.8394026248302912,51.33263953623232,0.8394026248302912,51.33263953623232,,,,0.48503307486977243,0.2263388143007995,214.2951381839324,0.5977874993714487,81.13804242808132,0.16189470508372303,299.5978618441783,0.5594006134660834,86.70585322823928,,,,0.5252397141935188,0.43012017901141447,122.11464140109085,0.5742042540352995,91.47262677040868,0.19081812239151205,275.25672489107484,1.0,52.52397141935188,,,,0.5504163534280345,0.3203902046563082,171.7956246566533,0.4733946799416704,116.27007584788541,0.4540051289787298,121.23571261544528,0.9013224719666113,61.06763900239516,,,,0.5651146642533286,0.37967516468044454,148.84161957997966,0.8306230200633579,68.0350352209385,0.9084527580831699,62.20627976799996,,,0.5661667285895482,0.8091416503243325,69.97127491368275,
2,76.756494,30.708804,0.2487142725876299,1.0,24.871427258762992,1.0,24.871427258762992,1.0,24.871427258762992,1.0,24.871427258762992,,,,0.28603565767886685,0.14430842472158464,198.2113367467753,0.49527118932245173,57.75334076471793,0.3331951883023038,85.84627501263623,0.32371631386551053,88.35997613567963,,,,0.33027202835173936,0.2010222732296183,164.29623595713952,0.4656337668962,70.92956993932192,0.18682521465612514,176.78129205399057,0.7929949842727195,41.64869071077948,,,,0.3924283857472893,0.19744112896369975,198.75716260690479,0.36384213210915584,107.85677389048428,0.44880132619229784,87.43922150959634,0.8160014452095554,48.09162876500919,,,,0.4196846942692871,0.2648133979427017,158.48318005424156,0.74130748958599,56.614117645523216,0.8235462892119357,50.96066848542174,,,0.4742737506416516,0.71859857179291,65.99981815415167,
2,76.75884,30.716926,0.3370031764312863,0.9136635944700461,36.88482046028756,0.9136635944700461,36.88482046028756,0.9136635944700461,36.88482046028756,0.9136635944700461,36.88482046028756,,,,0.3370031764312863,0.2722811059907834,123.77031274534843,0.5863824884792627,57.47156217186461,0.48831797235023044,69.01306024214516,0.22228110599078343,151.611255904611,,,,0.3370031764312863,0.1859216589861751,181.26084839655255,0.5404032258064516,62.36142945452843,0.32963133640552994,102.23638932698046,0.7310483870967742,46.098614316028126,,,,0.3908232555285672,0.24965437788018432,156.545724872541,0.34308755760368664,113.91356138307466,0.5360023041474654,72.91447303574344,0.6116013824884793,63.90163049311439,,,,0.4371810429052428,0.33653225806451614,129.90761878804244,0.8531221198156682,51.2448373744785,0.6206221198156682,70.44238820155017,,,0.4693670984335923,0.8285023041474654,56.6524795506241,
2,76.752876,30.717853,0.09390071578941839,1.0,9.39007157894184,1.0,9.39007157894184,1.0,9.39007157894184,1.0,9.39007157894184,,,,0.14219198268028047,0.28253432726107564,50.327329800491135,0.40547162876610343,35.0682939551127,0.41277530133539403,34.447793320062196,0.2102609531528305,67.62643303387227,,,,0.2015661374986805,0.21658451998379052,93.06580983431594,0.36487263337448517,55.24287629755015,0.2759563099018952,73.04277172366125,0.6509692680306471,30.964002050123035,,,,0.2366497198110899,0.1270273581438305,186.29822997903824,0.26362017133002236,89.76920036776377,0.36426006728802857,64.96724210616414,0.6653127385473702,35.56969618946211,,,,0.2897497505143727,0.2010913100432566,144.08864831207518,0.6139702764086663,47.19279770500024,0.5193806485661241,55.787552215181094,,,0.32654630781180516,0.6035283806579902,54.106205818488874,
2,76.764698,30.740955,0.25813343270112754,0.926028043130663,27.875336456166565,0.926028043130663,27.875336456166565,0.926028043130663,27.875336456166565,0.926028043130663,27.875336456166565,,,,0.29869108599326377,0.5292013447583126,56.44186073065945,0.5064265507769259,58.980139476303485,0.833411914230659,35.839550754322026,0.3330121766225247,89.6937430404641,,,,0.3436328066754965,0.34684924767332215,99.07266888442122,0.47240785535648394,72.74070546862258,0.689619121807224,49.829361717083536,0.25811774834980117,133.1302511634362,,,,0.3854566211669845,0.5911606740191054,65.20335978142671,0.4057029232093805,95.00957452260035,0.6023943257759009,63.98742562365697,0.4773687015702513,80.74610251972275,,,,0.3854566211669845,0.41514288057070237,92.84914645220272,0.7437271944569719,51.82768951301066,0.29096797999262025,132.4738966730156,,,0.3854566211669845,0.7218338731499324,53.39963051123276,
2,76.756082,30.691572,0.21567515239771717,0.7548995626351478,28.57004601312183,0.7548995626351478,28.57004601312183,0.7548995626351478,28.57004601312183,0.7548995626351478,28.57004601312183,,,,0.2660265723227345,0.31870884416308726,83.47009416111635,0.6093167519544436,43.65981592815692,0.26132305313934034,101.79988681706018,0.5410017318474017,49.1729613164661,,,,0.2756203666476336,0.4463763294619532,61.74618779178031,0.5865483400682955,46.990221916840035,0.37805152490631394,72.90550321571534,1.0,27.56203666476336,,,,0.3439348596045323,0.3396182108157295,101.27102983624894,0.4814242243378375,71.44112037103837,0.5687210747238339,60.47513884931099,0.898476561353385,38.27978095349081,,,,0.4020750755174013,0.4092639159320177,98.24347074472831,0.845180669843351,47.57267763730604,0.901049871334501,44.622954656428455,,,0.42776532724843747,0.8339872606479263,51.291590103679255,
2,76.757627,30.748752,0.16704190790094986,0.9362678091428677,17.841252926753192,0.9362678091428677,17.841252926753192,0.9362678091428677,17.841252926753192,0.9362678091428677,17.841252926753192,,,,0.17365720850782754,0.5812500573378715,29.876506043402134,0.33472473234681616,51.88060269412576,0.8597928497380807,20.197563699294413,0.4056493857967212,42.809681115812296,,,,0.17365720850782754,0.41763070741172265,41.58152296416915,0.43474950230727594,39.944199495618655,0.7243929066172492,23.97279251653186,0.1238498022990193,140.21597554799055,,,,0.2481736606921004,0.5816353678339129,42.668254789307596,0.41184187591167215,60.259452767577784,0.5525902956799355,44.91096977856529,0.32495435905433795,76.37185154688184,,,,0.274892408624252,0.4787115950937131,57.42338632312401,0.5900021100336689,46.59176703767468,0.15811491426841465,173.85609061368925,,,0.2855843032724782,0.5703971450327056,50.06762494509037,
2,76.752546,30.683652,0.20185345212294836,0.6980586140878259,28.916404446454163,0.6980586140878259,28.916404446454163,0.6980586140878259,28.916404446454163,0.6980586140878259,28.916404446454163,,,,0.20185345212294836,0.3968016078591044,50.87011950682975,0.651754697530169,30.97077058099835,0.10002339019171294,201.80624925435907,0.5936084135385895,34.00447963998175,,,,0.26325525663542415,0.5098282120364195,51.63607082156108,0.6339434996924623,41.52661187678935,0.2724610813198999,96.62123315378497,1.0,26.325525663542415,,,,0.28431928904184367,0.4153058484142317,68.46021796405327,0.5408678627428898,52.567236588985395,0.39464451240113313,72.04440454827602,0.9101210225845295,31.239723288057206,,,,0.3411584601107891,0.46387947987144057,73.54463280103221,0.862924813528194,39.535131538970695,0.9193731428620933,37.1077252755863,,,0.394039935531547,0.8338170193965331,47.25736299035123,
2,76.746865,30.707631,0.13087366071834983,1.0,13.087366071834982,1.0,13.087366071834982,1.0,13.087366071834982,1.0,13.087366071834982,,,,0.20043475289473928,0.33979898652200424,58.986271544326634,0.4068525410542695,49.26471698452624,0.270705860089573,74.0415271499546,0.36672343825564035,54.655561108427875,,,,0.22492172809285207,0.33067347925734353,68.01928252546944,0.3906621249395488,57.57449052110095,0.12526545974473813,179.55606322061186,0.8273197502050086,27.186795436361432,,,,0.23433903577061765,0.12532853928804222,186.9797869677847,0.2768245757900713,84.65254036849952,0.31690111230261364,73.94705372534123,0.7241636703883598,32.359954710921166,,,,0.28177857272519224,0.1788515317815766,157.54887303359297,0.6502659854075991,43.33281750060602,0.7316280830126791,38.513908810729596,,,0.28177857272519224,0.6277991547341197,44.8835540156993,
2,76.761443,30.701343,0.16975790508754074,0.7563601695354356,22.444056671017965,0.7563601695354356,22.444056671017965,0.7563601695354356,22.444056671017965,0.7563601695354356,22.444056671017965,,,,0.22724686917440728,0.10786640276065038,210.6743743727652,0.5855501093275578,38.80912419867468,0.262489766733334,86.57361085061638,0.44484398802060127,51.08462186610089,,,,0.26797416330567053,0.39279163514647825,68.22298117569095,0.5734774453621281,46.72793419738689,0.2821376387320076,94.9799411769408,1.0,26.797416330567053,,,,0.33289935752174304,0.311941056384004,106.71867351501787,0.45738297806194883,72.7835038663495,0.5402335775500264,61.621374782265555,0.8983201898465271,37.05798458995083,,,,0.35901806200186087,0.3608120291401984,99.50279730345675,0.8254800567881533,43.49203339917845,0.9056777790443425,39.64081600640476,,,0.35901806200186087,0.8033347495828973,44.690966273806545,
2,76.753596,30.742354,0.05708685608931485,0.9237065851075411,6.180193690258104,0.9237065851075411,6.180193690258104,0.9237065851075411,6.180193690258104,0.9237065851075411,6.180193690258104,,,,0.150825563146756,0.5434470608031198,27.753496895145993,0.3105779414239194,48.562870387787314,0.8487394957983193,17.770536647984123,0.36803555344399247,40.98124807110751,,,,0.16735240933419218,0.364155556215419,45.95629710375573,0.3901574764181291,42.893554384907326,0.730983559501539,22.894141346805462,0.35065474953232173,47.72569302352096,,,,0.2158476916447361,0.548623689758589,39.34348728902239,0.3294137442963051,65.5247983370672,0.5456345082202493,39.55902502368996,0.37686452672941967,57.27461099030685,,,,0.2158476916447361,0.4659262998485613,46.32657390554954,0.592402331957518,36.435996281698436,0.17162059169957736,125.7702758784205,,,0.2488799549828069,0.5648365353208421,44.062297571001935,
2,76.754223,30.73939,0.17968310887024197,1.0,17.968310887024195,1.0,17.968310887024195,1.0,17.968310887024195,1.0,17.968310887024195,,,,0.22712916463312427,0.5031551121343907,45.14098319892634,0.3254455529973565,69.79021914457353,0.8594696000682186,26.426666471402406,0.3473714504988488,65.38509837436308,,,,0.22712916463312427,0.42033341860663426,54.03547626216257,0.49749509678519654,45.65455340179802,0.7099428668883772,31.992597605581032,0.29223160228532447,77.7223143756244,,,,0.2405855673776068,0.6075402916346891,39.599936117861574,0.3057793979704954,78.67945616166753,0.5103287285750832,47.143253731640584,0.400656604417157,60.047822680370224,,,,0.2637935925689581,0.42449049202694633,62.14358095733572,0.6220474119553168,42.40731293130227,0.19006352860919246,138.79232617603824,,,0.2637935925689581,0.5992687814445298,44.019244909285455,
2,76.737422,30.69957,0.14834320096208886,1.0,14.834320096208886,1.0,14.834320096208886,1.0,14.834320096208886,1.0,14.834320096208886,,,,0.19254928096551135,0.42067693601406625,45.77129490148066,0.5205259536732666,36.99129305786245,0.15054277195933036,127.90337155312193,0.4840512957724945,39.778693425088996,,,,0.22598821761081705,0.3956215121168107,57.122327954727616,0.5300913538720282,42.63193805371402,0.13891330938001684,162.6829125441066,0.9338735570675025,24.199016654936948,,,,0.22598821761081705,0.2889209540555004,78.21800891859361,0.42742336212827764,52.872219357769644,0.22256517085849706,101.53799749489839,0.8347316718905282,27.073157185828517,,,,0.2757049701288145,0.31328835715923864,88.00358003367447,0.7826714318477181,35.22614457486134,0.815715541625258,33.79915620824032,,,0.310686165492206,0.7213515786254874,43.07000562530253,
2,76.755438,30.729956,0.20584121003676825,1.0,20.584121003676824,1.0,20.584121003676824,1.0,20.584121003676824,1.0,20.584121003676824,,,,0.20584121003676825,0.44400027569095046,46.36060410467976,0.4596457371286788,44.78257784410661,0.7551060261446918,27.259908265826155,0.19058285661773153,108.00615212187826,,,,0.23502927924445605,0.35060996622785856,67.03439773064306,0.4002917729225538,58.714491564114205,0.5902543249017851,39.81830701258539,0.48134491235325205,48.82762302304578,,,,0.23502927924445605,0.40681645874974154,57.77280495650678,0.2947251131481609,79.74525032290165,0.49588760998920206,47.39567484849517,0.4859053001585223,48.36935904337323,,,,0.23502927924445605,0.28262917269740623,83.15818108985073,0.703930893468422,33.38811826916918,0.36530199646196615,64.33835060327308,,,0.2606184134094342,0.7010591127346245,37.17495553161541,
2,76.761706,30.696475,0.1396512547563129,0.7337682941339785,19.03206446404647,0.7337682941339785,19.03206446404647,0.7337682941339785,19.03206446404647,0.7337682941339785,19.03206446404647,,,,0.14860831537785568,0.2866775076349502,51.83814963505639,0.6440030936421687,23.07571451829513,0.2285229841748304,65.0299206946132,0.5119482013247134,29.02799833915187,,,,0.21333875870875835,0.41605520961408793,51.27655027000882,0.558104945861262,38.225563183199554,0.35369650577083245,60.316897460950635,0.9770852338079562,21.834201493079732,,,,0.21333875870875835,0.30785705786697337,69.29799179752544,0.4515726014357672,47.2435125670715,0.6006425256811962,35.5184239522182,0.8742117161781621,24.403557486214297,,,,0.2589638353234593,0.42896521635664137,60.369425176925525,0.8202018799825486,31.57318236444048,0.9503133304247808,27.250363330976846,,,0.295753402148686,0.8523975726807599,34.696649970336274,
2,76.7473,30.693785,0.03667142693354297,0.900461366616483,4.072515300832641,0.900461366616483,4.072515300832641,0.900461366616483,4.072515300832641,0.900461366616483,4.072515300832641,,,,0.09083908586149089,0.2527900539070468,35.9345964991539,0.6115390219027731,14.85417652970854,0.06568889320576951,138.28682662826844,0.5744645719003447,15.812826465693556,,,,0.09083908586149089,0.433189257442572,20.96983807903719,0.5723374289738236,15.871596240763333,0.2184838036035161,41.57703425299989,1.0,9.08390858614909,,,,0.16739030326637389,0.3272012044096935,51.158217332471054,0.4914088679520179,34.063346061292116,0.3960176776261473,42.268391721744145,0.9046962265067262,18.502376638920286,,,,0.2237136796727802,0.4008935942887669,55.80375512601416,0.8364236802486523,26.74645457267237,0.9115827303190716,24.541237150738482,,,0.2803444055196799,0.8156670389976204,34.36995638124562,
2,76.756212,30.681968,0.18097695270948977,0.6306659112118383,28.69616852474848,0.6306659112118383,28.69616852474848,0.6306659112118383,28.69616852474848,0.6306659112118383,28.69616852474848,,,,0.18881619540270772,0.35901046527129715,52.593507339688,0.6667610985201973,28.318418069345146,0.13694007465671243,137.88235173380818,0.634957005732569,29.736847329507736,,,,0.22257393375689108,0.6063858152246367,36.70500334418907,0.5431275829889347,40.98004607536672,0.3027929609385415,73.50697092395994,1.0,22.25739337568911,,,,0.22257393375689108,0.4722120383948807,47.13432010616526,0.5637081722437008,39.483893389551305,0.420318957472337,52.953579609013865,0.9182442341021196,24.23907774106842,,,,0.2661611109270365,0.4860601919744034,54.75887869892725,0.8596770430609252,30.960593059383775,0.9241601119850686,28.80032447573725,,,0.2720759634583492,0.8418710838554858,32.318007908328795,
2,76.764742,30.727141,0.0415728590503921,0.8670011561212692,4.795017717897624,0.8670011561212692,4.795017717897624,0.8670011561212692,4.795017717897624,0.8670011561212692,4.795017717897624,,,,0.09503233564829758,0.3862342997609186,24.604841078879627,0.5970187785522667,15.917813486327024,0.6912482742364547,13.747930980843208,0.10934886801135918,86.90747090168836,,,,0.1087900932742219,0.1510590295316025,72.0182657147697,0.5688677868696053,19.12396795622364,0.5246208932439864,20.736896809717162,0.5890381744508424,18.469107435294227,,,,0.17608017796342412,0.35091086641748326,50.178035169175764,0.36614248352807804,48.090616600059526,0.5619759571673906,31.332332943734237,0.6226554870862376,28.278908901518612,,,,0.22454332867398696,0.3535935167413094,63.50323692112938,0.8655531984151037,25.942175372368048,0.38505572953496986,58.31450136975419,,,0.22454332867398696,0.8329124153954944,26.958816380155213,
