Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_per_m_0_0_4_4,fill_ratio_1,distance_from_80_0_0,fill_per_m_1_80_0_0,distance_from_286_1_0,fill_per_m_1_286_1_0,distance_from_86_2_0,fill_per_m_1_86_2_0,distance_from_188_3_0,fill_per_m_1_188_3_0,distance_from_161_4_0,fill_per_m_1_161_4_0,fill_per_m_1_286_1_1,fill_per_m_1_86_2_2,fill_per_m_1_188_3_3,fill_per_m_1_161_4_4,fill_ratio_2,distance_from_134_0_0,fill_per_m_2_134_0_0,distance_from_266_1_0,fill_per_m_2_266_1_0,distance_from_168_2_0,fill_per_m_2_168_2_0,distance_from_210_3_0,fill_per_m_2_210_3_0,distance_from_115_4_0,fill_per_m_2_115_4_0,fill_per_m_2_266_1_1,fill_per_m_2_168_2_2,fill_per_m_2_210_3_3,fill_per_m_2_115_4_4,fill_ratio_3,distance_from_50_0_0,fill_per_m_3_50_0_0,distance_from_196_1_0,fill_per_m_3_196_1_0,distance_from_300_2_0,fill_per_m_3_300_2_0,distance_from_191_3_0,fill_per_m_3_191_3_0,distance_from_64_4_0,fill_per_m_3_64_4_0,fill_per_m_3_196_1_1,fill_per_m_3_300_2_2,fill_per_m_3_191_3_3,fill_per_m_3_64_4_4,fill_ratio_4,distance_from_241_1_0,fill_per_m_4_241_1_0,distance_from_69_3_0,fill_per_m_4_69_3_0,distance_from_184_4_0,fill_per_m_4_184_4_0,fill_per_m_4_241_1_1,fill_per_m_4_69_3_3,fill_per_m_4_184_4_4,fill_ratio_5,distance_from_144_4_0,fill_per_m_5_144_4_0,fill_per_m_5_144_4_4,fill_ratio_6,distance_from_34_4_0,fill_per_m_6_34_4_0,fill_per_m_6_34_4_4,fill_ratio_7,distance_from_78_4_0,fill_per_m_7_78_4_0,fill_per_m_7_78_4_4
1,76.706071,30.686267,0.05182353682242691,1.0,5.182353682242691,1.0,5.182353682242691,1.0,5.182353682242691,1.0,5.182353682242691,1.0,5.182353682242691,,,,,0.12948889067771446,0.15499100287083967,83.54606930676024,0.10938723369184489,118.37660237619502,0.3434224804604332,37.705420595677424,0.2309583659565116,56.06590180937487,0.3922404912020439,33.01262709540471,,,,,0.17265542430065692,0.17282042829082017,99.90452286700415,0.14624799109902337,118.05661260929956,0.3278389033117676,52.664715064784545,0.166611722366451,103.62741699585412,0.17191384733726184,100.43136546292298,,,,,0.19028652639377358,0.1756775319020343,108.31580130570477,0.29648631200120873,64.18054348255977,0.3416505267784783,55.696248499318976,0.2690622381560693,70.7221227690071,0.4401725251026771,43.229987230435675,,,,,0.21270164612276896,0.31566187277647284,67.38274858851507,0.3314240189008393,64.17810236813537,0.38850427878737925,54.74885547893191,,,,0.2652037593453299,0.22234584689770745,119.27533751837501,,0.2819034461181251,0.2381011249845469,118.39652002333926,,0.0,0.11916731913023172,236.56103718339725,0.0
1,76.715344,30.712724,0.4620058036441327,1.0,46.20058036441327,1.0,46.20058036441327,1.0,46.20058036441327,1.0,46.20058036441327,1.0,46.20058036441327,,,,,0.4759626338026075,0.514844435494311,92.44785433985075,0.44144215416924376,107.81993276068715,0.4782943283324463,99.51249797630507,0.4401116209490657,108.14589098470792,0.3402784770069475,139.8744457742738,,,,,0.5218002698787957,0.4673048431409214,111.66164390071184,0.5231009335308755,99.7513551269541,0.36399073661195896,143.3553707261164,0.44875649084449304,116.2769298103845,0.31296298960026464,166.72906612544529,,,,,0.5280209903710907,0.17173228233195725,307.4675204924081,0.24463831072625536,215.83740862318743,0.37779232174450883,139.76488138585773,0.21591317731332976,244.55246175402954,0.16675536888134518,316.64407203992585,,,,,0.5611758624807315,0.35322420563570717,158.87242536812224,0.18858330576372606,297.57451764252266,0.2723997065634844,206.01191886744783,,,,0.5611758624807315,0.3852576919204269,145.6624680699794,,0.5966260923528128,0.3529365227772903,169.04628845377255,,0.6296700334856155,0.2684944117604752,234.51885994832037,
1,76.698059,30.669402,0.5862298320167972,1.0,58.62298320167972,1.0,58.62298320167972,1.0,58.62298320167972,1.0,58.62298320167972,1.0,58.62298320167972,,,,,0.6140307493553513,0.04849647455843764,1266.1348169039627,0.16924685789807978,362.80186053741676,0.46318977076610185,132.5656972820801,0.16993975633071787,361.3226019698374,0.5402875528495448,113.64887940077013,,,,,0.6424991581786532,0.22323519410779702,287.81266356612196,0.1070014820327587,600.4581861604038,0.36669724829502076,175.2124296448879,0.25949687874919,247.59417580495995,0.2195782301577627,292.6060373640091,,,,,0.6482463379954915,0.3355553131836758,193.18613430527182,0.3643105981381562,177.93782045002692,0.38334605785701914,169.10212710137614,0.4035940898329986,160.6183921731179,0.5600608210846426,115.7457036077018,,,,,0.6672866348126687,0.3817549577524428,174.79449088003332,0.4811345570261826,138.69023229947624,0.5344556577081743,124.85350752466415,,,,0.6995538771664264,0.20067750068969056,348.5960682000683,,0.7198794595466051,0.31353012504250416,229.60455855685757,,0.7424569664110479,0.3306793612502967,224.52473707576505,
1,76.724151,30.674408,0.7072386343133986,1.0,70.72386343133986,1.0,70.72386343133986,1.0,70.72386343133986,1.0,70.72386343133986,1.0,70.72386343133986,,,,,0.7205091801445307,0.2873439829605964,250.7479616315246,0.4640255591054313,155.2735977590458,0.2887582534611289,249.51985666498774,0.4367539936102236,164.9691109149975,0.6650223642172524,108.34360149565613,,,,,0.7210087402117992,0.05915228966986155,1218.9025044269038,0.4183003194888179,172.36628962963854,0.22952928647497337,314.1249429581676,0.1554675186368477,463.7680890089869,0.23914802981895633,301.4905624594226,,,,,0.7440483057712253,0.393150159744409,189.25295776426464,0.5502619808306709,135.2171023424181,0.2772140575079872,268.40208337911844,0.5162428115015975,144.1275867080859,0.6912800851970181,107.63340673399668,,,,,0.7649038926075826,0.6776144834930777,112.88186885624569,0.5864707135250266,130.42490868982526,0.6572864749733759,116.37298525556393,,,,0.7704533471156756,0.5867774227902024,131.30248663148464,,0.7892264578094007,0.617678381256656,127.77304204879782,,0.7892264578094007,0.3866837060702875,204.10129659457206,
1,76.721516,30.695976,0.18159771680142567,1.0,18.159771680142565,1.0,18.159771680142565,1.0,18.159771680142565,1.0,18.159771680142565,1.0,18.159771680142565,,,,,0.1959501422847141,0.3927967950497798,49.8858811360416,0.3022410852405696,64.83239766319231,0.34958549839355835,56.05213694079387,0.4544603546071159,43.117103680939195,0.5304113283884019,36.94305377679011,,,,,0.1959501422847141,0.34035936694300106,57.57154387865848,0.3448177382888422,56.827164187410006,0.2235056126294078,87.67124009973605,0.2390623140692555,81.96613633880749,0.16722065764943875,117.1805834513005,,,,,0.21792157066493975,0.20886914442108603,104.33401796562337,0.4235452778549046,51.45177671880311,0.22139542263297768,98.4309287307187,0.39186862877315454,55.61087432469377,0.33527428503431045,64.99799727934358,,,,,0.2357885231923927,0.5421284360001587,43.49311114023978,0.35935107691087226,65.61508740124744,0.4518027844988299,52.18837317568666,,,,0.2380791393305752,0.4575542421958669,52.03298699362945,,0.25764348167831025,0.4863194637261513,52.978237741969224,,0.3240243241213784,0.16535639205108882,195.95512462636898,
1,76.688734,30.687228,0.2322126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,23.22126951468173,,,,,0.30131498388103517,0.1667601298143464,180.6876645013939,0.12630649548990597,238.55858141920766,0.5077554526798072,59.342540250581166,0.07770963585166801,387.74468645842654,0.3563570849043096,84.55422850985141,,,,,0.30131498388103517,0.28524554956330833,105.63354427170837,0.15833054932467902,190.3075465639587,0.4048167326874433,74.43244301704267,0.2647711544886173,113.80204330150657,0.28123061136830046,107.14160254995575,,,,,0.32047398918833975,0.18389371450388964,174.2713121288119,0.1887915811578294,169.75014840329354,0.416813821409822,76.88660325715101,0.22531976327972128,142.23074998995543,0.39265260344580727,81.61769115394918,,,,,0.38678657162598723,0.20501240872428766,188.6649564447388,0.3192621581635088,121.15014627818688,0.35311172624445186,109.53659787503715,,,,0.38678657162598723,0.05578556769913616,693.3452281278418,,0.38864994693147753,0.15851548704242827,245.18105718430618,,0.43199749390468223,0.2275807760225266,189.82161035513906,
1,76.685268,30.686947,0.22925139523264149,1.0,22.92513952326415,1.0,22.92513952326415,1.0,22.92513952326415,1.0,22.92513952326415,1.0,22.92513952326415,,,,,0.22925139523264149,0.16541296955911813,138.59336171986664,0.14995295027739133,152.88221726118724,0.5236605261486772,43.77862828781421,0.10578394074621439,216.71663356032192,0.3554014813446407,64.50490706039892,,,,,0.22925139523264149,0.3083402127917516,74.35014497686504,0.18094226450603568,126.69864382348015,0.43493571795567515,52.70925926943641,0.34038020794245505,67.35156448091686,0.3044550025689726,75.29894181348058,,,,,0.2775172391500795,0.2102631897980037,131.98565065843698,0.18444645857026576,150.45951074433773,0.4310735996212931,64.37815709286859,0.2197943667338256,126.26221648626561,0.37516813781239,73.97143072124565,,,,,0.32510774037379775,0.17773249201886607,182.91969953321083,0.3021746785897784,107.58933934869918,0.3501596226785436,92.84558221958555,,,,0.37480694236789164,0.027508212052811152,1362.527457794513,,0.4291302787716946,0.10105010362484919,424.6707953559855,,0.4527385448018939,0.25254443745273386,179.27084412089985,
1,76.728325,30.672599,0.6277080530714179,1.0,62.770805307141785,1.0,62.770805307141785,1.0,62.770805307141785,1.0,62.770805307141785,1.0,62.770805307141785,,,,,0.6377876592199335,0.4269316756638857,149.3886950946339,0.5635439954923024,113.17442193005236,0.2473689950378974,257.8284554708335,0.7512859661559156,84.89279554671894,0.7353454386825891,86.73306797993668,,,,,0.641026236063835,0.2202319283130669,291.0687115051707,0.6123198284166713,104.6881394844574,0.27078902884562955,236.72533514246214,0.37065816020502756,172.94270162816727,0.2810494937928277,228.08304238980767,,,,,0.6604562861678563,0.44533507824854135,148.30547118932677,0.699320210116873,94.44261392895802,0.24836868604249598,265.9176954597457,0.6630314266499446,99.6116110973654,0.7633549630114329,86.52020595534722,,,,,0.6852969484896051,0.8393042150607994,81.65060251007579,0.6515531562971446,105.17897762697221,0.82108257447698,83.46261019193243,,,,0.7126217106412411,0.6518803278986495,109.31787325725765,,0.730424518232292,0.6848428667502773,106.65578247143162,,0.7477304958836052,0.4384372103168112,170.5444880792169,
1,76.722244,30.707777,0.11483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,,,,,0.1830751341506985,0.48350362927902457,37.86427299908599,0.4261555980757462,42.959692416889986,0.47142669011302285,38.83427434004785,0.4375740767997274,41.83866089363651,0.4822564277359031,37.96219679438995,,,,,0.1830751341506985,0.43222892732920704,42.3560577682621,0.4677393116377073,39.14042065647486,0.32214983461023017,56.8291876890769,0.35531300110776287,51.525031051473874,0.26939553331422506,67.95774669996412,,,,,0.23908066718074505,0.1701306850312575,140.52765798058098,0.3719836701810379,64.27181791727274,0.3377282340090945,70.79084397021629,0.34104377599950425,70.10263315319749,0.31946951328153445,74.83677072186032,,,,,0.2529383714707729,0.49130444886861,51.48302077321845,0.3169983499755982,79.79169970135285,0.40716095097181015,62.122453262539196,,,,0.2529383714707729,0.4278598486315643,59.11710862324486,,0.3227465014649437,0.4364353275647034,73.95059040381996,,0.36964198206460164,0.22479839490584017,164.43266074894848,
1,76.734448,30.696438,0.3588304841235025,1.0,35.88304841235025,1.0,35.88304841235025,1.0,35.88304841235025,1.0,35.88304841235025,1.0,35.88304841235025,,,,,0.3860938778039712,0.41903323829531813,92.13920102726253,0.5179227941176471,74.54660852719088,0.367937800120048,104.9345508066851,0.7055916116446579,54.71917061259105,0.7827224639855943,49.32704701459509,,,,,0.4224948234133548,0.39066251500600235,108.148288403576,0.5682585534213686,74.3490477828446,0.19228316326530612,219.72533436555236,0.31287515006002403,135.0362351667432,0.15481505102040818,272.90293846020194,,,,,0.4228636108107038,0.3492928421368548,121.06277592857846,0.6519639105642258,64.85997214857294,0.2853954081632653,148.16762944160527,0.614514555822329,68.81262726882647,0.49873386854741897,84.78742621637265,,,,,0.43207151487019246,0.7964248199279711,54.251387457923414,0.5271983793517407,81.95615384885683,0.7356692677070829,58.73176083824503,,,,0.46135368201518834,0.6938400360144058,66.49280209676594,,0.46135368201518834,0.6851928271308524,67.33194857673006,,0.46696150994593544,0.2978410114045618,156.78213948570527,
1,76.726063,30.663494,0.7476093801762511,1.0,74.76093801762511,1.0,74.76093801762511,1.0,74.76093801762511,1.0,74.76093801762511,1.0,74.76093801762511,,,,,0.766537678972987,0.5166774952958748,148.35902201121223,0.5575844000236262,137.47473547332152,0.3012159003653608,254.48114725790126,0.7318943913325965,104.73337247158209,0.8012876224549206,95.663237206202,,,,,0.7716330848964017,0.32476605941964176,237.59659068909883,0.6028705711609698,127.99315836738222,0.36949532962628573,208.83432699321136,0.37849856133926235,203.8668475161675,0.38124087652831334,202.40040677775943,,,,,0.7716330848964017,0.5337642283968848,144.5644057515686,0.6836465197910778,112.87018401442496,0.3864639322268444,199.66496755600804,0.6499540134837529,118.72118163567436,0.8290314142752273,93.07645905927394,,,,,0.7902974619411403,0.8136153839663159,97.134036243083,0.7252284559499802,108.97220806179287,0.7966974087230937,99.19669039815118,,,,0.7955130633624492,0.7255322200939982,109.64544941358834,,0.8078527987903289,0.7561364576038073,106.83955133580126,,0.8096919271861516,0.5273598676938395,153.53688757678106,
1,76.726352,30.694305,0.01811018382084051,1.0,1.8110183820840509,1.0,1.8110183820840509,1.0,1.8110183820840509,1.0,1.8110183820840509,1.0,1.8110183820840509,,,,,0.07606433192037956,0.34078545727392096,22.320298679658617,0.388022032366433,19.6030961068075,0.2965757746286728,25.647520272219058,0.49643594072406677,15.322084015399337,0.5780597193090159,13.158559467056987,,,,,0.13690104549571797,0.2737845534694156,50.00320279610337,0.46910864412271275,29.183228066866835,0.16106478402482904,84.99750353535624,0.17778516737436262,77.0036373211299,0.10056956736754147,136.1257178281373,,,,,0.17586021237329214,0.23246533994986443,75.65007859288603,0.4632083354649477,37.96568388536695,0.17821149025425895,98.68062498236664,0.42916219027642777,40.97756427704378,0.36832591531522313,47.74581561082561,,,,,0.17586021237329214,0.590661823638751,29.773417772273074,0.39420371412492966,44.61150569412421,0.4935795774287614,35.629556086865065,,,,0.17586021237329214,0.4997527327296601,35.189444870614295,,0.23488103882959477,0.530678194437339,44.26054081205119,,0.2745952876301011,0.18569772002523832,147.87219121095328,
